word 	tf_score 	idf_score
clear quality 	13 	7.79730245442 	101.364931907
clear screen 	13 	7.79730245442 	101.364931907
clearblack 	14 	7.79730245442 	109.162234362
clearly 	72 	6.14590034289 	442.504824688
clever 	51 	6.52433677861 	332.741175709
click 	41 	6.72278771733 	275.634296411
client 	37 	6.88101172255 	254.597433734
clients 	19 	7.44062751048 	141.371922699
cliq 	85 	6.60771838755 	561.656062941
cliq xt 	31 	7.49192080487 	232.249544951
clock 	10 	8.03846451124 	80.3846451124
clone 	12 	7.87141042657 	94.4569251189
close 	86 	5.98201248778 	514.453073949
closed 	13 	7.79730245442 	101.364931907
closely 	13 	7.79730245442 	101.364931907
closer 	30 	7.00237257955 	210.071177387
closer look 	10 	8.03846451124 	80.3846451124
closest 	13 	7.79730245442 	101.364931907
cloud 	25 	7.17826324601 	179.45658115
clumsy 	23 	7.30086556811 	167.919908066
clunky 	107 	5.78239943388 	618.716739425
cluttered 	13 	7.79730245442 	101.364931907
coating 	12 	8.03846451124 	96.4615741348
codec 	13 	7.79730245442 	101.364931907
codec support 	13 	7.79730245442 	101.364931907
collection 	10 	8.03846451124 	80.3846451124
color 	90 	5.97045166538 	537.340649884
color screen 	14 	7.79730245442 	109.162234362
colorful 	81 	6.04191062936 	489.394760978
colorful screen 	19 	7.44062751048 	141.371922699
colors 	69 	6.23166716464 	429.98503436
colour 	43 	6.69869016575 	288.043677127
colour screen 	11 	8.03846451124 	88.4231096236
coloured 	10 	8.03846451124 	80.3846451124
colourful 	45 	6.65217015012 	299.347656755
colours 	53 	6.56515877313 	347.953414976
com 	53 	6.52433677861 	345.789849266
com read 	19 	7.44062751048 	141.371922699
combination 	69 	6.18786454199 	426.962653397
combine 	16 	7.60314643998 	121.65034304
combined 	34 	6.90999925942 	234.93997482
combines 	76 	6.09255436218 	463.034131526
combining 	19 	7.44062751048 	141.371922699
combo 	11 	7.95145313425 	87.4659844767
come 	241 	4.97677426989 	1199.40259904
come expect 	12 	7.87141042657 	94.4569251189
come read 	10 	8.03846451124 	80.3846451124
comes 	585 	4.13557398937 	2419.31078378
comes android 	20 	7.44062751048 	148.81255021
comes close 	11 	7.95145313425 	87.4659844767
comes fully 	17 	7.54598802614 	128.281796444
comes music 	23 	7.34531733068 	168.942298606
comes preloaded 	10 	8.03846451124 	80.3846451124
comes read 	13 	7.79730245442 	101.364931907
comfort 	10 	8.03846451124 	80.3846451124
comfortable 	252 	4.97677426989 	1254.14711601
comfortable design 	24 	7.30086556811 	175.220773635
comfortable hold 	43 	6.67515966834 	287.031865739
comfortable keyboard 	22 	7.34531733068 	161.596981275
comfortable use 	19 	7.44062751048 	141.371922699
comfortably 	20 	7.44062751048 	148.81255021
comfy 	14 	7.72830958293 	108.196334161
coming 	78 	6.07965095735 	474.212774673
command 	26 	7.14052291803 	185.653595869
commands 	19 	7.44062751048 	141.371922699
comment 	12 	7.87141042657 	94.4569251189
comments 	21 	7.34531733068 	154.251663944
commitment 	13 	7.79730245442 	101.364931907
common 	40 	6.72278771733 	268.911508693
communication 	51 	6.50453415131 	331.731241717
communications 	18 	7.54598802614 	135.827784471
compact 	452 	4.41776656954 	1996.83048943
compact affordable 	15 	7.6637710618 	114.956565927
compact design 	91 	5.99370852755 	545.427476007
compact form 	18 	7.54598802614 	135.827784471
compact size 	27 	7.14052291803 	192.794118787
compact smartphone 	16 	7.60314643998 	121.65034304
companies 	36 	6.90999925942 	248.759973339
company 	245 	4.94742205788 	1212.11840418
company best 	13 	7.79730245442 	101.364931907
companys 	18 	7.49192080487 	134.854574488
comparable 	20 	7.44062751048 	148.81255021
comparatively 	14 	7.72830958293 	108.196334161
compare 	31 	6.97062388124 	216.089340318
compared 	220 	5.05186472125 	1111.41023867
compared competition 	21 	7.34531733068 	154.251663944
comparing 	10 	8.03846451124 	80.3846451124
comparison 	59 	6.35882234013 	375.170518068
comparisons 	11 	7.95145313425 	87.4659844767
compatibility 	52 	6.46606787048 	336.235529265
compatible 	69 	6.27747670068 	433.145892347
compelling 	64 	6.27747670068 	401.758508843
compete 	79 	6.06691193157 	479.286042594
competent 	23 	7.25830595369 	166.941036935
competing 	31 	6.97062388124 	216.089340318
competition 	240 	4.98103866868 	1195.44928048
competition htc 	13 	7.79730245442 	101.364931907
competition read 	20 	7.39183734631 	147.836746926
competitive 	59 	6.37591677349 	376.179089636
competitive price 	13 	7.87141042657 	102.328335545
competitively 	26 	7.14052291803 	185.653595869
competitively priced 	22 	7.30086556811 	160.619042498
competitor 	54 	6.4290265988 	347.167436335
competitor voice 	15 	7.6637710618 	114.956565927
competitors 	71 	6.17367990699 	438.331273397
complain 	22 	7.30086556811 	160.619042498
complaint 	11 	8.03846451124 	88.4231096236
complaints 	34 	6.90999925942 	234.93997482
complete 	68 	6.26197251414 	425.814130962
completely 	60 	6.37591677349 	382.555006409
complex 	15 	7.6637710618 	114.956565927
complicated 	21 	7.34531733068 	154.251663944
components 	29 	7.06906395405 	205.002854667
comprehensive 	14 	7.72830958293 	108.196334161
compromise 	40 	6.72278771733 	268.911508693
compromises 	23 	7.30086556811 	167.919908066
computer 	62 	6.34201522181 	393.204943752
computers 	17 	7.60314643998 	129.25348948
computing 	18 	7.49192080487 	134.854574488
concept 	36 	6.88101172255 	247.716422012
concern 	11 	7.95145313425 	87.4659844767
concerned 	14 	7.72830958293 	108.196334161
concerns 	16 	7.60314643998 	121.65034304
conclusion 	20 	7.39183734631 	147.836746926
conditions 	18 	7.49192080487 	134.854574488
conference 	16 	7.60314643998 	121.65034304
confusing 	77 	6.13229469083 	472.186691194
congress 	42 	6.67515966834 	280.35670607
connect 	51 	6.62969729427 	338.114562008
connect 4g 	15 	8.03846451124 	120.576967669
connected 	45 	6.62969729427 	298.336378242
connecting 	15 	7.72830958293 	115.924643744
connection 	101 	5.86164880553 	592.026529359
connections 	24 	7.25830595369 	174.199342889
connectivity 	382 	4.5670628709 	1744.61801668
connectivity features 	19 	7.44062751048 	141.371922699
connectivity good 	11 	7.95145313425 	87.4659844767
connectivity options 	37 	6.79877362431 	251.554624099
connector 	30 	7.03516240237 	211.054872071
connects 	14 	7.72830958293 	108.196334161
cons 	90 	5.9477234143 	535.295107287
conscious 	20 	7.44062751048 	148.81255021
consider 	68 	6.23166716464 	423.753367196
considerable 	12 	7.87141042657 	94.4569251189
considerably 	14 	7.72830958293 	108.196334161
consideration 	16 	7.60314643998 	121.65034304
considered 	38 	6.79877362431 	258.353397724
considering 	104 	5.81138697075 	604.384244958
consistent 	16 	7.60314643998 	121.65034304
console 	13 	7.79730245442 	101.364931907
constant 	16 	7.60314643998 	121.65034304
constantly 	15 	7.6637710618 	114.956565927
constructed 	19 	7.44062751048 	141.371922699
construction 	150 	5.44592719726 	816.889079589
consumer 	87 	5.98201248778 	520.435086437
consumer electronics 	13 	7.79730245442 	101.364931907
consumer friendly 	14 	7.72830958293 	108.196334161
consumers 	94 	5.88248289244 	552.953391889
consumers looking 	10 	8.03846451124 	80.3846451124
consumption 	10 	8.03846451124 	80.3846451124
contact 	36 	6.90999925942 	248.759973339
contacts 	65 	6.27747670068 	408.035985544
contemporary 	10 	8.03846451124 	80.3846451124
contender 	40 	6.74748032992 	269.899213197
contenders 	10 	8.03846451124 	80.3846451124
content 	94 	5.95902296956 	560.148159138
content despite 	10 	8.03846451124 	80.3846451124
continue 	21 	7.34531733068 	154.251663944
continues 	80 	6.07965095735 	486.372076588
contract 	318 	4.75618717502 	1512.46752166
contract free 	20 	7.44062751048 	148.81255021
contract price 	33 	6.93985222257 	229.015123345
contract read 	20 	7.39183734631 	147.836746926
contract verizon 	10 	8.03846451124 	80.3846451124
contracts 	15 	7.6637710618 	114.956565927
contrast 	41 	6.72278771733 	275.634296411
control 	61 	6.35882234013 	387.888162748
controller 	20 	7.6637710618 	153.275421236
controls 	185 	5.33041431014 	986.126647375
controls easy 	10 	8.03846451124 	80.3846451124
convenience 	13 	7.79730245442 	101.364931907
convenient 	33 	6.93985222257 	229.015123345
convergence 	12 	7.95145313425 	95.417437611
convinced 	19 	7.44062751048 	141.371922699
convincing 	11 	7.95145313425 	87.4659844767
cool 	150 	5.44592719726 	816.889079589
cool features 	12 	7.87141042657 	94.4569251189
cope 	13 	7.79730245442 	101.364931907
copy 	29 	7.03516240237 	204.019709669
copy paste 	18 	7.49192080487 	134.854574488
core 	674 	4.05793360038 	2735.04724666
core 1ghz 	18 	7.54598802614 	135.827784471
core 2ghz 	11 	7.95145313425 	87.4659844767
core 5ghz 	14 	7.72830958293 	108.196334161
core android 	10 	8.03846451124 	80.3846451124
core cpu 	69 	6.24670504201 	431.022647899
core performance 	14 	7.72830958293 	108.196334161
core processing 	17 	7.54598802614 	128.281796444
core processor 	265 	4.88340019911 	1294.10105277
core qualcomm 	13 	7.79730245442 	101.364931907
core smartphone 	12 	7.87141042657 	94.4569251189
core snapdragon 	24 	7.21748395917 	173.21961502
cores 	11 	7.95145313425 	87.4659844767
corner 	26 	7.25830595369 	188.715954796
corners 	24 	7.21748395917 	173.21961502
corporate 	47 	6.60771838755 	310.562764215
cost 	99 	5.85139230537 	579.287838231
costly 	16 	7.60314643998 	121.65034304
costs 	49 	6.54453948593 	320.68243481
couldn 	31 	6.97062388124 	216.089340318
count 	15 	7.6637710618 	114.956565927
counterpart 	16 	7.60314643998 	121.65034304
counts 	21 	7.34531733068 	154.251663944
counts large 	12 	7.87141042657 	94.4569251189
couple 	98 	5.86164880553 	574.441582942
couple years 	13 	7.79730245442 	101.364931907
coupled 	25 	7.17826324601 	179.45658115
course 	78 	6.09255436218 	475.21924025
cousin 	18 	7.49192080487 	134.854574488
cover 	149 	5.48053272643 	816.599376239
coverage 	86 	6.06691193157 	521.754426115
coverage area 	17 	7.60314643998 	129.25348948
covered 	32 	6.93985222257 	222.075271122
covers 	60 	6.4290265988 	385.741595928
cpu 	266 	4.97252797901 	1322.69244242
cpu 4g 	10 	8.03846451124 	80.3846451124
cracking 	15 	7.6637710618 	114.956565927
crafted 	20 	7.39183734631 	147.836746926
crammed 	16 	7.60314643998 	121.65034304
cramped 	157 	5.41247926319 	849.759244321
cramped keyboard 	28 	7.10415527386 	198.916347668
cramped screen 	12 	7.87141042657 	94.4569251189
crashes 	15 	7.72830958293 	115.924643744
crave 	17 	7.54598802614 	128.281796444
crazy 	13 	7.79730245442 	101.364931907
cream 	244 	5.08925225332 	1241.77754981
cream sandwich 	235 	5.12809208663 	1205.10164036
create 	32 	6.93985222257 	222.075271122
created 	36 	6.82544187139 	245.71590737
creating 	15 	7.6637710618 	114.956565927
creation 	10 	8.03846451124 	80.3846451124
creative 	22 	7.30086556811 	160.619042498
creative software 	17 	7.54598802614 	128.281796444
credentials 	11 	7.95145313425 	87.4659844767
credit 	21 	7.34531733068 	154.251663944
cricket 	33 	7.10415527386 	234.437124037
crippled 	11 	8.03846451124 	88.4231096236
crisp 	100 	5.8412399339 	584.12399339
crisp display 	16 	7.60314643998 	121.65034304
crisp screen 	10 	8.03846451124 	80.3846451124
critical 	16 	7.95145313425 	127.223250148
crop 	15 	7.6637710618 	114.956565927
crossover 	26 	7.6637710618 	199.258047607
crowd 	48 	6.60771838755 	317.170482602
crowded 	16 	7.60314643998 	121.65034304
crown 	20 	7.39183734631 	147.836746926
crucial 	10 	8.03846451124 	80.3846451124
crystal 	10 	8.03846451124 	80.3846451124
ctia 	12 	7.87141042657 	94.4569251189
cumbersome 	25 	7.17826324601 	179.45658115
cupcake 	12 	7.87141042657 	94.4569251189
curious 	14 	7.72830958293 	108.196334161
current 	101 	5.83118959805 	588.950149403
currently 	131 	5.57654737967 	730.527706737
currently available 	25 	7.17826324601 	179.45658115
curve 	149 	5.95902296956 	887.894422464
curved 	40 	6.74748032992 	269.899213197
curves 	10 	8.03846451124 	80.3846451124
custom 	52 	6.52433677861 	339.265512488
custom ui 	16 	7.6637710618 	122.620336989
customer 	32 	6.97062388124 	223.0599642
customers 	147 	5.47351515378 	804.606727605
customers looking 	13 	7.79730245442 	101.364931907
customers read 	15 	7.6637710618 	114.956565927
customisable 	46 	6.60771838755 	303.955045827
customisation 	16 	7.60314643998 	121.65034304
customised 	10 	8.03846451124 	80.3846451124
customizable 	54 	6.50453415131 	351.244844171
customizable interface 	13 	7.79730245442 	101.364931907
customization 	34 	6.93985222257 	235.954975567
customizations 	30 	7.00237257955 	210.071177387
customized 	18 	7.49192080487 	134.854574488
cut 	54 	6.4290265988 	347.167436335
cute 	63 	6.35882234013 	400.605807428
cutting 	59 	6.34201522181 	374.178898087
cutting edge 	54 	6.4290265988 	347.167436335
cyber 	18 	7.72830958293 	139.109572493
cyber shot 	18 	7.72830958293 	139.109572493
daily 	27 	7.10415527386 	191.812192394
damn 	14 	7.72830958293 	108.196334161
dark 	15 	7.6637710618 	114.956565927
dash 	30 	7.25830595369 	217.749178611
data 	573 	4.22375368828 	2420.21086339
data connection 	26 	7.21748395917 	187.654582938
data network 	27 	7.10415527386 	191.812192394
data performance 	18 	7.60314643998 	136.85663592
data plan 	22 	7.39183734631 	162.620421619
data simultaneously 	11 	7.95145313425 	87.4659844767
data speeds 	205 	5.19991782121 	1065.98315335
data support 	18 	7.49192080487 	134.854574488
date 	176 	5.29469622753 	931.866536046
date read 	12 	7.87141042657 	94.4569251189
dated 	139 	5.59217269758 	777.312004963
day 	159 	5.48759989366 	872.528383092
day day 	10 	8.03846451124 	80.3846451124
days 	130 	5.56882533358 	723.947293365
dazzling 	13 	7.79730245442 	101.364931907
dead 	13 	7.79730245442 	101.364931907
deal 	110 	5.75422855691 	632.96514126
deals 	11 	7.95145313425 	87.4659844767
debut 	28 	7.06906395405 	197.933790713
debuted 	14 	7.72830958293 	108.196334161
decade 	10 	8.03846451124 	80.3846451124
decent 	659 	4.0131128205 	2644.64134871
decent battery 	83 	6.02964053677 	500.460164552
decent camera 	99 	5.86164880553 	580.303231748
decent keyboard 	10 	8.03846451124 	80.3846451124
decent megapixel 	16 	7.72830958293 	123.652953327
decent performance 	14 	7.72830958293 	108.196334161
decent phone 	15 	7.6637710618 	114.956565927
decent quality 	32 	6.93985222257 	222.075271122
decent screen 	24 	7.30086556811 	175.220773635
decent smartphone 	14 	7.72830958293 	108.196334161
decided 	31 	6.97062388124 	216.089340318
decision 	18 	7.49192080487 	134.854574488
decisions 	12 	7.87141042657 	94.4569251189
dedicated 	157 	5.38011397869 	844.677894654
dedicated camera 	42 	6.67515966834 	280.35670607
dedicated music 	15 	7.6637710618 	114.956565927
deep 	32 	6.93985222257 	222.075271122
default 	25 	7.17826324601 	179.45658115
definite 	21 	7.34531733068 	154.251663944
definitely 	173 	5.31836597162 	920.07731309
definitely best 	12 	7.87141042657 	94.4569251189
definitely worth 	14 	7.72830958293 	108.196334161
definition 	27 	7.10415527386 	191.812192394
defy 	109 	6.06691193157 	661.293400541
delayed 	13 	7.79730245442 	101.364931907
deliver 	64 	6.26197251414 	400.766240905
deliver apple 	10 	8.03846451124 	80.3846451124
delivered 	24 	7.21748395917 	173.21961502
delivering 	25 	7.21748395917 	180.437098979
delivers 	188 	5.22142402643 	981.627716968
delivers excellent 	16 	7.60314643998 	121.65034304
delivers great 	10 	8.03846451124 	80.3846451124
delivery 	10 	8.03846451124 	80.3846451124
dell 	43 	7.06906395405 	303.969750024
dell venue 	20 	7.6637710618 	153.275421236
demand 	17 	7.54598802614 	128.281796444
demanding 	15 	7.6637710618 	114.956565927
density 	23 	7.25830595369 	166.941036935
denying 	25 	7.17826324601 	179.45658115
department 	32 	6.93985222257 	222.075271122
departure 	10 	8.03846451124 	80.3846451124
dependable 	12 	7.87141042657 	94.4569251189
depending 	21 	7.34531733068 	154.251663944
depends 	16 	7.60314643998 	121.65034304
depth 	29 	7.06906395405 	205.002854667
des 	10 	8.03846451124 	80.3846451124
des read 	10 	8.03846451124 	80.3846451124
deserves 	28 	7.06906395405 	197.933790713
design 	2997 	2.60832175191 	7817.14029047
design 4g 	33 	7.21748395917 	238.176970653
design adds 	10 	8.03846451124 	80.3846451124
design affordable 	11 	7.95145313425 	87.4659844767
design android 	32 	6.93985222257 	222.075271122
design average 	10 	8.03846451124 	80.3846451124
design battery 	10 	8.03846451124 	80.3846451124
design beautiful 	12 	7.87141042657 	94.4569251189
design bit 	11 	7.95145313425 	87.4659844767
design bright 	11 	7.95145313425 	87.4659844767
design brilliant 	11 	7.95145313425 	87.4659844767
design build 	44 	6.67515966834 	293.707025407
design camera 	13 	7.79730245442 	101.364931907
design comfortable 	27 	7.14052291803 	192.794118787
design compact 	18 	7.49192080487 	134.854574488
design decent 	16 	7.60314643998 	121.65034304
design display 	52 	6.46606787048 	336.235529265
design easy 	19 	7.44062751048 	141.371922699
design excellent 	74 	6.13229469083 	453.789807122
design fantastic 	20 	7.39183734631 	147.836746926
design fast 	27 	7.10415527386 	191.812192394
design features 	33 	6.90999925942 	228.029975561
design feels 	17 	7.54598802614 	128.281796444
design flaws 	23 	7.30086556811 	167.919908066
design good 	82 	6.06691193157 	497.486778389
design gorgeous 	25 	7.17826324601 	179.45658115
design great 	91 	5.91457120699 	538.225979836
design high 	20 	7.39183734631 	147.836746926
design htc 	23 	7.25830595369 	166.941036935
design impressive 	10 	8.03846451124 	80.3846451124
design improved 	11 	7.95145313425 	87.4659844767
design innovative 	14 	7.72830958293 	108.196334161
design interface 	17 	7.54598802614 	128.281796444
design large 	21 	7.34531733068 	154.251663944
design looks 	15 	7.6637710618 	114.956565927
design makes 	10 	8.03846451124 	80.3846451124
design megapixel 	17 	7.54598802614 	128.281796444
design microsd 	18 	7.49192080487 	134.854574488
design motorola 	11 	7.95145313425 	87.4659844767
design nice 	11 	7.95145313425 	87.4659844767
design nokia 	11 	7.95145313425 	87.4659844767
design offers 	14 	7.87141042657 	110.199745972
design performance 	14 	7.79730245442 	109.162234362
design phone 	11 	7.95145313425 	87.4659844767
design quality 	26 	7.17826324601 	186.634844396
design quirks 	15 	7.79730245442 	116.959536816
design qwerty 	13 	7.79730245442 	101.364931907
design read 	46 	6.58621218233 	302.965760387
design responsive 	18 	7.49192080487 	134.854574488
design runs 	11 	7.95145313425 	87.4659844767
design screen 	12 	7.87141042657 	94.4569251189
design sharp 	25 	7.17826324601 	179.45658115
design solid 	26 	7.14052291803 	185.653595869
design sony 	12 	7.87141042657 	94.4569251189
design superb 	15 	7.72830958293 	115.924643744
design windows 	11 	8.03846451124 	88.4231096236
designed 	285 	4.81234227785 	1371.51754919
designed phone 	10 	8.03846451124 	80.3846451124
designer 	12 	7.87141042657 	94.4569251189
designers 	11 	7.95145313425 	87.4659844767
designs 	30 	7.03516240237 	211.054872071
desirable 	42 	6.72278771733 	282.357084128
desire 	210 	5.31239580463 	1115.60311897
desire hd 	11 	8.03846451124 	88.4231096236
desired 	24 	7.21748395917 	173.21961502
desktop 	31 	7.00237257955 	217.073549966
desperately 	17 	7.54598802614 	128.281796444
despite 	294 	4.78738554587 	1407.49135049
despite important 	10 	8.03846451124 	80.3846451124
despite minor 	15 	7.72830958293 	115.924643744
detailed 	26 	7.17826324601 	186.634844396
details 	19 	7.49192080487 	142.346495293
detracts 	12 	7.87141042657 	94.4569251189
developed 	16 	7.60314643998 	121.65034304
developers 	10 	8.03846451124 	80.3846451124
developing 	12 	7.87141042657 	94.4569251189
development 	21 	7.34531733068 	154.251663944
devi 	10 	8.03846451124 	80.3846451124
device 	1658 	3.13791468253 	5202.66254363
device android 	15 	7.72830958293 	115.924643744
device comes 	15 	7.6637710618 	114.956565927
device does 	11 	7.95145313425 	87.4659844767
device features 	10 	8.03846451124 	80.3846451124
device feels 	11 	7.95145313425 	87.4659844767
device good 	15 	7.6637710618 	114.956565927
device great 	13 	7.79730245442 	101.364931907
device htc 	11 	8.03846451124 	88.4231096236
device market 	10 	8.03846451124 	80.3846451124
device nokia 	16 	7.60314643998 	121.65034304
device offers 	33 	6.90999925942 	228.029975561
device read 	64 	6.26197251414 	400.766240905
device really 	10 	8.03846451124 	80.3846451124
device supports 	13 	7.79730245442 	101.364931907
device ve 	14 	7.72830958293 	108.196334161
device verizon 	16 	7.60314643998 	121.65034304
devices 	474 	4.32711220127 	2051.0511834
devices like 	16 	7.60314643998 	121.65034304
devices market 	17 	7.54598802614 	128.281796444
devices read 	21 	7.34531733068 	154.251663944
devour 	56 	7.00237257955 	392.132864455
di 	11 	7.95145313425 	87.4659844767
di read 	11 	7.95145313425 	87.4659844767
dial 	27 	7.17826324601 	193.813107642
dialing 	72 	6.15969366502 	443.497943881
dialing bluetooth 	11 	7.95145313425 	87.4659844767
dialling 	11 	7.95145313425 	87.4659844767
dialpad 	14 	7.72830958293 	108.196334161
diamond 	150 	5.74501190181 	861.751785271
did 	131 	5.57654737967 	730.527706737
did mention 	10 	8.03846451124 	80.3846451124
didn 	141 	5.51637885821 	777.809419007
didnt 	20 	7.39183734631 	147.836746926
die 	22 	7.30086556811 	160.619042498
die hard 	13 	7.79730245442 	101.364931907
difference 	48 	6.56515877313 	315.12762111
differences 	27 	7.10415527386 	191.812192394
different 	208 	5.18933571188 	1079.38182807
different design 	10 	8.03846451124 	80.3846451124
differentiate 	12 	7.87141042657 	94.4569251189
difficult 	165 	5.33041431014 	879.518361172
difficult remove 	11 	7.95145313425 	87.4659844767
difficult use 	36 	6.82544187139 	245.71590737
digital 	108 	5.89306500177 	636.451020191
digital camera 	57 	6.52433677861 	371.887196381
dim 	42 	6.67515966834 	280.35670607
dim samsung 	17 	7.54598802614 	128.281796444
dimensions 	34 	6.88101172255 	233.954398567
dinky 	10 	8.03846451124 	80.3846451124
direct 	76 	6.10562644375 	464.027609725
direct connect 	11 	8.03846451124 	88.4231096236
direct sunlight 	20 	7.39183734631 	147.836746926
direction 	28 	7.06906395405 	197.933790713
directions 	15 	7.6637710618 	114.956565927
directly 	17 	7.54598802614 	128.281796444
disappoint 	27 	7.10415527386 	191.812192394
disappointed 	75 	6.10562644375 	457.921983281
disappointed pumped 	10 	8.03846451124 	80.3846451124
disappointing 	214 	5.11823979019 	1095.3033151
disappointing battery 	41 	6.74748032992 	276.646693527
disappointing camera 	25 	7.17826324601 	179.45658115
disappointment 	34 	6.88101172255 	233.954398567
discover 	25 	7.49192080487 	187.298020122
dislike 	11 	7.95145313425 	87.4659844767
dismal 	13 	7.79730245442 	101.364931907
display 	2117 	2.94137355009 	6226.88780553
display 1ghz 	11 	7.95145313425 	87.4659844767
display 2ghz 	11 	7.95145313425 	87.4659844767
display 4g 	21 	7.34531733068 	154.251663944
display android 	22 	7.30086556811 	160.619042498
display best 	11 	7.95145313425 	87.4659844767
display bluetooth 	10 	8.03846451124 	80.3846451124
display camera 	75 	6.1188716705 	458.915375287
display decent 	11 	7.95145313425 	87.4659844767
display doesn 	11 	7.95145313425 	87.4659844767
display dual 	16 	7.60314643998 	121.65034304
display easy 	10 	8.03846451124 	80.3846451124
display elegant 	11 	8.03846451124 	88.4231096236
display excellent 	32 	6.93985222257 	222.075271122
display fast 	37 	6.85284084558 	253.555111286
display features 	13 	7.79730245442 	101.364931907
display good 	57 	6.3933085162 	364.418585423
display great 	54 	6.44737573747 	348.158289823
display high 	11 	7.95145313425 	87.4659844767
display impressive 	16 	7.6637710618 	122.620336989
display improved 	12 	7.87141042657 	94.4569251189
display isn 	20 	7.44062751048 	148.81255021
display keyboard 	14 	7.72830958293 	108.196334161
display looks 	11 	7.95145313425 	87.4659844767
display low 	14 	7.72830958293 	108.196334161
display makes 	15 	7.6637710618 	114.956565927
display megapixel 	23 	7.25830595369 	166.941036935
display nice 	12 	7.87141042657 	94.4569251189
display poor 	12 	7.87141042657 	94.4569251189
display quality 	21 	7.34531733068 	154.251663944
display read 	26 	7.14052291803 	185.653595869
display resolution 	15 	7.6637710618 	114.956565927
display runs 	10 	8.03846451124 	80.3846451124
display screen 	13 	7.79730245442 	101.364931907
display ships 	10 	8.03846451124 	80.3846451124
display sleek 	16 	7.60314643998 	121.65034304
display small 	27 	7.17826324601 	193.813107642
display snappy 	10 	8.03846451124 	80.3846451124
display solid 	21 	7.34531733068 	154.251663944
display super 	14 	7.72830958293 	108.196334161
displays 	69 	6.20225327944 	427.955476281
distinct 	10 	8.03846451124 	80.3846451124
distinctive 	38 	6.79877362431 	258.353397724
distinctive design 	16 	7.60314643998 	121.65034304
distinguish 	16 	7.6637710618 	122.620336989
divx 	32 	6.97062388124 	223.0599642
divx xvid 	25 	7.21748395917 	180.437098979
dlna 	27 	7.10415527386 	191.812192394
dna 	28 	7.34531733068 	205.668885259
dock 	51 	6.74748032992 	344.121496826
docking 	14 	7.79730245442 	109.162234362
docks 	12 	7.87141042657 	94.4569251189
document 	37 	6.93985222257 	256.774532235
document editing 	12 	7.87141042657 	94.4569251189
documents 	23 	7.25830595369 	166.941036935
dodgy 	12 	7.87141042657 	94.4569251189
does 	507 	4.26674905154 	2163.24176913
does good 	10 	8.03846451124 	80.3846451124
does job 	10 	8.03846451124 	80.3846451124
does make 	14 	7.72830958293 	108.196334161
does offer 	14 	7.72830958293 	108.196334161
does read 	17 	7.54598802614 	128.281796444
does things 	15 	7.6637710618 	114.956565927
doesn 	655 	4.02126282486 	2633.92715029
doesn come 	21 	7.34531733068 	154.251663944
doesn feel 	28 	7.17826324601 	200.991370888
doesn live 	13 	7.79730245442 	101.364931907
doesn look 	14 	7.72830958293 	108.196334161
doesn make 	19 	7.44062751048 	141.371922699
doesn mean 	15 	7.6637710618 	114.956565927
doesn offer 	40 	6.74748032992 	269.899213197
doesn quite 	16 	7.60314643998 	121.65034304
doesn read 	12 	7.87141042657 	94.4569251189
doesn really 	15 	7.6637710618 	114.956565927
doesn support 	49 	6.56515877313 	321.692779883
doesn work 	31 	6.97062388124 	216.089340318
doesnt 	125 	5.68276959293 	710.346199116
doesnt support 	11 	8.03846451124 	88.4231096236
doesnt work 	14 	7.79730245442 	109.162234362
dog 	10 	8.03846451124 	80.3846451124
doing 	41 	6.69869016575 	274.646296796
dominated 	13 	7.87141042657 	102.328335545
don 	353 	4.58703500409 	1619.22335644
don expect 	18 	7.49192080487 	134.854574488
don like 	13 	7.79730245442 	101.364931907
don live 	14 	7.72830958293 	108.196334161
don mind 	20 	7.44062751048 	148.81255021
don need 	30 	7.00237257955 	210.071177387
don think 	17 	7.54598802614 	128.281796444
don want 	32 	6.93985222257 	222.075271122
dont 	64 	6.30922539899 	403.790425535
door 	28 	7.14052291803 	199.934641705
double 	41 	6.74748032992 	276.646693527
doubleplay 	21 	7.87141042657 	165.299618958
doubles 	26 	7.14052291803 	185.653595869
doubt 	98 	5.88248289244 	576.483323459
download 	57 	6.3933085162 	364.418585423
download speeds 	19 	7.44062751048 	141.371922699
downloaded 	17 	7.6637710618 	130.284108051
downloading 	15 	7.6637710618 	114.956565927
downloads 	34 	6.88101172255 	233.954398567
downright 	10 	8.03846451124 	80.3846451124
downside 	22 	7.34531733068 	161.596981275
downsides 	13 	7.79730245442 	101.364931907
drag 	16 	7.60314643998 	121.65034304
drain 	12 	7.87141042657 	94.4569251189
drains 	22 	7.30086556811 	160.619042498
drains quickly 	16 	7.60314643998 	121.65034304
dramatically 	10 	8.03846451124 	80.3846451124
draw 	21 	7.34531733068 	154.251663944
drawback 	12 	7.87141042657 	94.4569251189
drawbacks 	25 	7.17826324601 	179.45658115
drawing 	10 	8.03846451124 	80.3846451124
dream 	41 	6.74748032992 	276.646693527
drive 	48 	6.65217015012 	319.304167206
driven 	11 	7.95145313425 	87.4659844767
driving 	11 	7.95145313425 	87.4659844767
droid 	1245 	3.87674454654 	4826.54696045
droid android 	12 	7.87141042657 	94.4569251189
droid best 	11 	7.95145313425 	87.4659844767
droid bionic 	45 	6.82544187139 	307.144884213
droid dna 	21 	7.72830958293 	162.294501242
droid droid 	13 	7.79730245442 	101.364931907
droid eris 	97 	6.4290265988 	623.615580084
