word 	tf_score 	idf_score
centric device 	13 	7.79730245442 	101.364931907
centric smartphone 	10 	8.03846451124 	80.3846451124
certainly 4g 	17 	7.54598802614 	128.281796444
ces 2013 	12 	7.87141042657 	94.4569251189
chat camera 	22 	7.30086556811 	160.619042498
cheap build 	12 	7.87141042657 	94.4569251189
cheap plastic 	16 	7.79730245442 	124.756839271
check coverage 	10 	8.03846451124 	80.3846451124
choice apps 	11 	7.95145313425 	87.4659844767
choice looking 	11 	7.95145313425 	87.4659844767
choice read 	16 	7.60314643998 	121.65034304
choice ready 	22 	7.30086556811 	160.619042498
chris hardwick 	13 	7.79730245442 	101.364931907
chunky design 	11 	7.95145313425 	87.4659844767
cingular wireless 	13 	7.79730245442 	101.364931907
clamshell design 	11 	7.95145313425 	87.4659844767
class leading 	13 	7.79730245442 	101.364931907
clear quality 	13 	7.79730245442 	101.364931907
clear screen 	13 	7.79730245442 	101.364931907
cliq xt 	31 	7.49192080487 	232.249544951
closer look 	10 	8.03846451124 	80.3846451124
codec support 	13 	7.79730245442 	101.364931907
color screen 	14 	7.79730245442 	109.162234362
colorful screen 	19 	7.44062751048 	141.371922699
colour screen 	11 	8.03846451124 	88.4231096236
com read 	19 	7.44062751048 	141.371922699
come expect 	12 	7.87141042657 	94.4569251189
come read 	10 	8.03846451124 	80.3846451124
comes android 	20 	7.44062751048 	148.81255021
comes close 	11 	7.95145313425 	87.4659844767
comes fully 	17 	7.54598802614 	128.281796444
comes music 	23 	7.34531733068 	168.942298606
comes preloaded 	10 	8.03846451124 	80.3846451124
comes read 	13 	7.79730245442 	101.364931907
comfortable design 	24 	7.30086556811 	175.220773635
comfortable hold 	43 	6.67515966834 	287.031865739
comfortable keyboard 	22 	7.34531733068 	161.596981275
comfortable use 	19 	7.44062751048 	141.371922699
compact affordable 	15 	7.6637710618 	114.956565927
compact design 	91 	5.99370852755 	545.427476007
compact form 	18 	7.54598802614 	135.827784471
compact size 	27 	7.14052291803 	192.794118787
compact smartphone 	16 	7.60314643998 	121.65034304
company best 	13 	7.79730245442 	101.364931907
compared competition 	21 	7.34531733068 	154.251663944
competition htc 	13 	7.79730245442 	101.364931907
competition read 	20 	7.39183734631 	147.836746926
competitive price 	13 	7.87141042657 	102.328335545
competitively priced 	22 	7.30086556811 	160.619042498
competitor voice 	15 	7.6637710618 	114.956565927
connect 4g 	15 	8.03846451124 	120.576967669
connectivity features 	19 	7.44062751048 	141.371922699
connectivity good 	11 	7.95145313425 	87.4659844767
connectivity options 	37 	6.79877362431 	251.554624099
consumer electronics 	13 	7.79730245442 	101.364931907
consumer friendly 	14 	7.72830958293 	108.196334161
consumers looking 	10 	8.03846451124 	80.3846451124
content despite 	10 	8.03846451124 	80.3846451124
contract free 	20 	7.44062751048 	148.81255021
contract price 	33 	6.93985222257 	229.015123345
contract read 	20 	7.39183734631 	147.836746926
contract verizon 	10 	8.03846451124 	80.3846451124
controls easy 	10 	8.03846451124 	80.3846451124
cool features 	12 	7.87141042657 	94.4569251189
copy paste 	18 	7.49192080487 	134.854574488
core 1ghz 	18 	7.54598802614 	135.827784471
core 2ghz 	11 	7.95145313425 	87.4659844767
core 5ghz 	14 	7.72830958293 	108.196334161
core android 	10 	8.03846451124 	80.3846451124
core cpu 	69 	6.24670504201 	431.022647899
core performance 	14 	7.72830958293 	108.196334161
core processing 	17 	7.54598802614 	128.281796444
core processor 	265 	4.88340019911 	1294.10105277
core qualcomm 	13 	7.79730245442 	101.364931907
core smartphone 	12 	7.87141042657 	94.4569251189
core snapdragon 	24 	7.21748395917 	173.21961502
counts large 	12 	7.87141042657 	94.4569251189
couple years 	13 	7.79730245442 	101.364931907
coverage area 	17 	7.60314643998 	129.25348948
cpu 4g 	10 	8.03846451124 	80.3846451124
cramped keyboard 	28 	7.10415527386 	198.916347668
cramped screen 	12 	7.87141042657 	94.4569251189
cream sandwich 	235 	5.12809208663 	1205.10164036
creative software 	17 	7.54598802614 	128.281796444
crisp display 	16 	7.60314643998 	121.65034304
crisp screen 	10 	8.03846451124 	80.3846451124
currently available 	25 	7.17826324601 	179.45658115
custom ui 	16 	7.6637710618 	122.620336989
customers looking 	13 	7.79730245442 	101.364931907
customers read 	15 	7.6637710618 	114.956565927
customizable interface 	13 	7.79730245442 	101.364931907
cutting edge 	54 	6.4290265988 	347.167436335
cyber shot 	18 	7.72830958293 	139.109572493
data connection 	26 	7.21748395917 	187.654582938
data network 	27 	7.10415527386 	191.812192394
data performance 	18 	7.60314643998 	136.85663592
data plan 	22 	7.39183734631 	162.620421619
data simultaneously 	11 	7.95145313425 	87.4659844767
data speeds 	205 	5.19991782121 	1065.98315335
data support 	18 	7.49192080487 	134.854574488
date read 	12 	7.87141042657 	94.4569251189
day day 	10 	8.03846451124 	80.3846451124
decent battery 	83 	6.02964053677 	500.460164552
decent camera 	99 	5.86164880553 	580.303231748
decent keyboard 	10 	8.03846451124 	80.3846451124
decent megapixel 	16 	7.72830958293 	123.652953327
decent performance 	14 	7.72830958293 	108.196334161
decent phone 	15 	7.6637710618 	114.956565927
decent quality 	32 	6.93985222257 	222.075271122
decent screen 	24 	7.30086556811 	175.220773635
decent smartphone 	14 	7.72830958293 	108.196334161
dedicated camera 	42 	6.67515966834 	280.35670607
dedicated music 	15 	7.6637710618 	114.956565927
definitely best 	12 	7.87141042657 	94.4569251189
definitely worth 	14 	7.72830958293 	108.196334161
deliver apple 	10 	8.03846451124 	80.3846451124
delivers excellent 	16 	7.60314643998 	121.65034304
delivers great 	10 	8.03846451124 	80.3846451124
dell venue 	20 	7.6637710618 	153.275421236
des read 	10 	8.03846451124 	80.3846451124
design 4g 	33 	7.21748395917 	238.176970653
design adds 	10 	8.03846451124 	80.3846451124
design affordable 	11 	7.95145313425 	87.4659844767
design android 	32 	6.93985222257 	222.075271122
design average 	10 	8.03846451124 	80.3846451124
design battery 	10 	8.03846451124 	80.3846451124
design beautiful 	12 	7.87141042657 	94.4569251189
design bit 	11 	7.95145313425 	87.4659844767
design bright 	11 	7.95145313425 	87.4659844767
design brilliant 	11 	7.95145313425 	87.4659844767
design build 	44 	6.67515966834 	293.707025407
design camera 	13 	7.79730245442 	101.364931907
design comfortable 	27 	7.14052291803 	192.794118787
design compact 	18 	7.49192080487 	134.854574488
design decent 	16 	7.60314643998 	121.65034304
design display 	52 	6.46606787048 	336.235529265
design easy 	19 	7.44062751048 	141.371922699
design excellent 	74 	6.13229469083 	453.789807122
design fantastic 	20 	7.39183734631 	147.836746926
design fast 	27 	7.10415527386 	191.812192394
design features 	33 	6.90999925942 	228.029975561
design feels 	17 	7.54598802614 	128.281796444
design flaws 	23 	7.30086556811 	167.919908066
design good 	82 	6.06691193157 	497.486778389
design gorgeous 	25 	7.17826324601 	179.45658115
design great 	91 	5.91457120699 	538.225979836
design high 	20 	7.39183734631 	147.836746926
design htc 	23 	7.25830595369 	166.941036935
design impressive 	10 	8.03846451124 	80.3846451124
design improved 	11 	7.95145313425 	87.4659844767
design innovative 	14 	7.72830958293 	108.196334161
design interface 	17 	7.54598802614 	128.281796444
design large 	21 	7.34531733068 	154.251663944
design looks 	15 	7.6637710618 	114.956565927
design makes 	10 	8.03846451124 	80.3846451124
design megapixel 	17 	7.54598802614 	128.281796444
design microsd 	18 	7.49192080487 	134.854574488
design motorola 	11 	7.95145313425 	87.4659844767
design nice 	11 	7.95145313425 	87.4659844767
design nokia 	11 	7.95145313425 	87.4659844767
design offers 	14 	7.87141042657 	110.199745972
design performance 	14 	7.79730245442 	109.162234362
design phone 	11 	7.95145313425 	87.4659844767
design quality 	26 	7.17826324601 	186.634844396
design quirks 	15 	7.79730245442 	116.959536816
design qwerty 	13 	7.79730245442 	101.364931907
design read 	46 	6.58621218233 	302.965760387
design responsive 	18 	7.49192080487 	134.854574488
design runs 	11 	7.95145313425 	87.4659844767
design screen 	12 	7.87141042657 	94.4569251189
design sharp 	25 	7.17826324601 	179.45658115
design solid 	26 	7.14052291803 	185.653595869
design sony 	12 	7.87141042657 	94.4569251189
design superb 	15 	7.72830958293 	115.924643744
design windows 	11 	8.03846451124 	88.4231096236
designed phone 	10 	8.03846451124 	80.3846451124
desire hd 	11 	8.03846451124 	88.4231096236
despite important 	10 	8.03846451124 	80.3846451124
despite minor 	15 	7.72830958293 	115.924643744
device android 	15 	7.72830958293 	115.924643744
device comes 	15 	7.6637710618 	114.956565927
device does 	11 	7.95145313425 	87.4659844767
device features 	10 	8.03846451124 	80.3846451124
device feels 	11 	7.95145313425 	87.4659844767
device good 	15 	7.6637710618 	114.956565927
device great 	13 	7.79730245442 	101.364931907
device htc 	11 	8.03846451124 	88.4231096236
device market 	10 	8.03846451124 	80.3846451124
device nokia 	16 	7.60314643998 	121.65034304
device offers 	33 	6.90999925942 	228.029975561
device read 	64 	6.26197251414 	400.766240905
device really 	10 	8.03846451124 	80.3846451124
device supports 	13 	7.79730245442 	101.364931907
device ve 	14 	7.72830958293 	108.196334161
device verizon 	16 	7.60314643998 	121.65034304
devices like 	16 	7.60314643998 	121.65034304
devices market 	17 	7.54598802614 	128.281796444
devices read 	21 	7.34531733068 	154.251663944
di read 	11 	7.95145313425 	87.4659844767
dialing bluetooth 	11 	7.95145313425 	87.4659844767
did mention 	10 	8.03846451124 	80.3846451124
die hard 	13 	7.79730245442 	101.364931907
different design 	10 	8.03846451124 	80.3846451124
difficult remove 	11 	7.95145313425 	87.4659844767
difficult use 	36 	6.82544187139 	245.71590737
digital camera 	57 	6.52433677861 	371.887196381
dim samsung 	17 	7.54598802614 	128.281796444
direct connect 	11 	8.03846451124 	88.4231096236
direct sunlight 	20 	7.39183734631 	147.836746926
disappointed pumped 	10 	8.03846451124 	80.3846451124
disappointing battery 	41 	6.74748032992 	276.646693527
disappointing camera 	25 	7.17826324601 	179.45658115
display 1ghz 	11 	7.95145313425 	87.4659844767
display 2ghz 	11 	7.95145313425 	87.4659844767
display 4g 	21 	7.34531733068 	154.251663944
display android 	22 	7.30086556811 	160.619042498
display best 	11 	7.95145313425 	87.4659844767
display bluetooth 	10 	8.03846451124 	80.3846451124
display camera 	75 	6.1188716705 	458.915375287
display decent 	11 	7.95145313425 	87.4659844767
display doesn 	11 	7.95145313425 	87.4659844767
display dual 	16 	7.60314643998 	121.65034304
display easy 	10 	8.03846451124 	80.3846451124
display elegant 	11 	8.03846451124 	88.4231096236
display excellent 	32 	6.93985222257 	222.075271122
display fast 	37 	6.85284084558 	253.555111286
display features 	13 	7.79730245442 	101.364931907
display good 	57 	6.3933085162 	364.418585423
display great 	54 	6.44737573747 	348.158289823
display high 	11 	7.95145313425 	87.4659844767
display impressive 	16 	7.6637710618 	122.620336989
display improved 	12 	7.87141042657 	94.4569251189
display isn 	20 	7.44062751048 	148.81255021
display keyboard 	14 	7.72830958293 	108.196334161
display looks 	11 	7.95145313425 	87.4659844767
display low 	14 	7.72830958293 	108.196334161
display makes 	15 	7.6637710618 	114.956565927
display megapixel 	23 	7.25830595369 	166.941036935
display nice 	12 	7.87141042657 	94.4569251189
display poor 	12 	7.87141042657 	94.4569251189
display quality 	21 	7.34531733068 	154.251663944
display read 	26 	7.14052291803 	185.653595869
display resolution 	15 	7.6637710618 	114.956565927
display runs 	10 	8.03846451124 	80.3846451124
display screen 	13 	7.79730245442 	101.364931907
display ships 	10 	8.03846451124 	80.3846451124
display sleek 	16 	7.60314643998 	121.65034304
display small 	27 	7.17826324601 	193.813107642
display snappy 	10 	8.03846451124 	80.3846451124
display solid 	21 	7.34531733068 	154.251663944
display super 	14 	7.72830958293 	108.196334161
distinctive design 	16 	7.60314643998 	121.65034304
divx xvid 	25 	7.21748395917 	180.437098979
document editing 	12 	7.87141042657 	94.4569251189
does good 	10 	8.03846451124 	80.3846451124
does job 	10 	8.03846451124 	80.3846451124
does make 	14 	7.72830958293 	108.196334161
does offer 	14 	7.72830958293 	108.196334161
does read 	17 	7.54598802614 	128.281796444
does things 	15 	7.6637710618 	114.956565927
doesn come 	21 	7.34531733068 	154.251663944
doesn feel 	28 	7.17826324601 	200.991370888
doesn live 	13 	7.79730245442 	101.364931907
doesn look 	14 	7.72830958293 	108.196334161
doesn make 	19 	7.44062751048 	141.371922699
doesn mean 	15 	7.6637710618 	114.956565927
doesn offer 	40 	6.74748032992 	269.899213197
doesn quite 	16 	7.60314643998 	121.65034304
doesn read 	12 	7.87141042657 	94.4569251189
doesn really 	15 	7.6637710618 	114.956565927
doesn support 	49 	6.56515877313 	321.692779883
doesn work 	31 	6.97062388124 	216.089340318
doesnt support 	11 	8.03846451124 	88.4231096236
doesnt work 	14 	7.79730245442 	109.162234362
don expect 	18 	7.49192080487 	134.854574488
don like 	13 	7.79730245442 	101.364931907
don live 	14 	7.72830958293 	108.196334161
don mind 	20 	7.44062751048 	148.81255021
don need 	30 	7.00237257955 	210.071177387
don think 	17 	7.54598802614 	128.281796444
don want 	32 	6.93985222257 	222.075271122
download speeds 	19 	7.44062751048 	141.371922699
drains quickly 	16 	7.60314643998 	121.65034304
droid android 	12 	7.87141042657 	94.4569251189
droid best 	11 	7.95145313425 	87.4659844767
droid bionic 	45 	6.82544187139 	307.144884213
droid dna 	21 	7.72830958293 	162.294501242
droid droid 	13 	7.79730245442 	101.364931907
droid eris 	97 	6.4290265988 	623.615580084
droid incredible 	128 	5.8412399339 	747.678711539
droid motorola 	16 	7.60314643998 	121.65034304
droid phone 	12 	7.87141042657 	94.4569251189
droid pro 	49 	6.85284084558 	335.789201433
droid razr 	173 	5.64886804125 	977.254171137
droid read 	19 	7.44062751048 	141.371922699
droid verizon 	19 	7.44062751048 	141.371922699
droid x2 	47 	7.00237257955 	329.111511239
dual cameras 	13 	7.79730245442 	101.364931907
dual core 	431 	4.43494490607 	1911.46125452
dual led 	24 	7.25830595369 	174.199342889
dual mode 	15 	7.6637710618 	114.956565927
dual screen 	17 	7.79730245442 	132.554141725
dual sim 	20 	7.54598802614 	150.919760523
dualcore cpu 	10 	8.03846451124 	80.3846451124
dualcore processor 	39 	6.74748032992 	263.151732867
durable design 	17 	7.54598802614 	128.281796444
dust water 	12 	7.95145313425 	95.417437611
e73 mode 	16 	8.03846451124 	128.61543218
earlier year 	23 	7.25830595369 	166.941036935
early adopters 	13 	7.87141042657 	102.328335545
ease use 	56 	6.3933085162 	358.025276907
easier use 	17 	7.54598802614 	128.281796444
easily best 	21 	7.34531733068 	154.251663944
easy access 	20 	7.39183734631 	147.836746926
easy hold 	10 	8.03846451124 	80.3846451124
easy navigate 	10 	8.03846451124 	80.3846451124
easy read 	11 	7.95145313425 	87.4659844767
easy use 	330 	4.6901565935 	1547.75167585
edge gprs 	13 	7.79730245442 	101.364931907
editing options 	22 	7.30086556811 	160.619042498
elegant design 	36 	6.82544187139 	245.71590737
email accounts 	12 	7.87141042657 	94.4569251189
email support 	15 	7.6637710618 	114.956565927
email web 	14 	7.79730245442 	109.162234362
end android 	54 	6.4290265988 	347.167436335
end day 	14 	7.72830958293 	108.196334161
end devices 	10 	8.03846451124 	80.3846451124
end features 	27 	7.10415527386 	191.812192394
end htc 	12 	7.95145313425 	95.417437611
end phone 	35 	6.85284084558 	239.849429595
end phones 	12 	7.87141042657 	94.4569251189
end smartphone 	37 	6.79877362431 	251.554624099
end smartphones 	19 	7.44062751048 	141.371922699
end specs 	25 	7.30086556811 	182.521639203
end windows 	13 	7.79730245442 	101.364931907
enhancement handset 	17 	7.54598802614 	128.281796444
enjoyed using 	13 	7.79730245442 	101.364931907
entry level 	175 	5.31836597162 	930.714045033
epic 4g 	24 	7.39183734631 	177.404096311
ericsson c902 	13 	8.03846451124 	104.500038646
ericsson p1i 	12 	8.03846451124 	96.4615741348
ericsson x10 	24 	7.54598802614 	181.103712627
ericsson xperia 	248 	5.07506761833 	1258.61676934
ev network 	10 	8.03846451124 	80.3846451124
ev rev 	41 	6.69869016575 	274.646296796
ev support 	27 	7.21748395917 	194.872066898
evo 3d 	91 	6.24670504201 	568.450158823
evo 4g 	111 	5.95902296956 	661.451549621
evo design 	25 	7.54598802614 	188.649700653
evo shift 	40 	7.03516240237 	281.406496095
exactly new 	10 	8.03846451124 	80.3846451124
excellent android 	12 	7.87141042657 	94.4569251189
excellent audio 	15 	7.6637710618 	114.956565927
excellent battery 	67 	6.26197251414 	419.552158447
excellent browser 	10 	8.03846451124 	80.3846451124
excellent build 	50 	6.52433677861 	326.21683893
excellent camera 	102 	5.83118959805 	594.781339001
excellent choice 	16 	7.60314643998 	121.65034304
excellent connectivity 	10 	8.03846451124 	80.3846451124
excellent design 	26 	7.14052291803 	185.653595869
excellent display 	28 	7.06906395405 	197.933790713
excellent email 	10 	8.03846451124 	80.3846451124
excellent end 	17 	7.54598802614 	128.281796444
excellent features 	15 	7.87141042657 	118.071156399
excellent handset 	13 	7.79730245442 	101.364931907
excellent hardware 	15 	7.6637710618 	114.956565927
excellent keyboard 	47 	6.56515877313 	308.562462337
excellent messaging 	14 	7.79730245442 	109.162234362
excellent multimedia 	12 	7.87141042657 	94.4569251189
excellent music 	32 	6.93985222257 	222.075271122
excellent performance 	47 	6.62969729427 	311.59577283
excellent phone 	23 	7.30086556811 	167.919908066
excellent photos 	13 	7.79730245442 	101.364931907
excellent pictures 	14 	7.72830958293 	108.196334161
excellent quality 	60 	6.35882234013 	381.529340408
excellent qwerty 	19 	7.44062751048 	141.371922699
excellent screen 	38 	6.82544187139 	259.366791113
excellent smartphone 	20 	7.39183734631 	147.836746926
excellent social 	11 	7.95145313425 	87.4659844767
excellent software 	19 	7.44062751048 	141.371922699
excellent sound 	13 	7.79730245442 	101.364931907
excellent value 	13 	7.79730245442 	101.364931907
excellent video 	17 	7.54598802614 	128.281796444
excellent voice 	24 	7.21748395917 	173.21961502
excellent web 	22 	7.30086556811 	160.619042498
exchange support 	28 	7.14052291803 	199.934641705
expandable memory 	102 	5.82123926719 	593.766405254
expandable storage 	42 	6.69869016575 	281.344986962
expansion slot 	38 	6.79877362431 	258.353397724
expectations nokia 	10 	8.03846451124 	80.3846451124
expensive nokia 	11 	7.95145313425 	87.4659844767
expensive price 	16 	7.60314643998 	121.65034304
expensive read 	14 	7.72830958293 	108.196334161
experience read 	23 	7.25830595369 	166.941036935
extended battery 	10 	8.03846451124 	80.3846451124
external display 	18 	7.60314643998 	136.85663592
external memory 	28 	7.10415527386 	198.916347668
external music 	16 	7.60314643998 	121.65034304
external screen 	13 	7.87141042657 	102.328335545
extra apps 	11 	7.95145313425 	87.4659844767
extra features 	14 	7.79730245442 	109.162234362
extra large 	13 	7.87141042657 	102.328335545
extremely fast 	16 	7.60314643998 	121.65034304
eye catching 	38 	6.77279813791 	257.36632924
eye popping 	12 	7.87141042657 	94.4569251189
fa read 	11 	7.95145313425 	87.4659844767
facebook button 	20 	7.54598802614 	150.919760523
facebook don 	11 	7.95145313425 	87.4659844767
facebook home 	25 	7.72830958293 	193.207739573
facebook integration 	34 	6.93985222257 	235.954975567
facebook phone 	18 	7.60314643998 	136.85663592
facing camera 	139 	5.58432952012 	776.221803296
factor excellent 	10 	8.03846451124 	80.3846451124
fall love 	11 	8.03846451124 	88.4231096236
falls short 	23 	7.25830595369 	166.941036935
family nonetheless 	19 	7.44062751048 	141.371922699
fan facebook 	14 	7.72830958293 	108.196334161
fantastic camera 	20 	7.39183734631 	147.836746926
fantastic display 	10 	8.03846451124 	80.3846451124
fantastic keyboard 	10 	8.03846451124 	80.3846451124
fantastic phone 	15 	7.6637710618 	114.956565927
fantastic screen 	15 	7.6637710618 	114.956565927
far perfect 	12 	8.03846451124 	96.4615741348
fast 4g 	66 	6.30922539899 	416.408876333
fast android 	10 	8.03846451124 	80.3846451124
fast camera 	23 	7.39183734631 	170.012258965
fast cpu 	19 	7.49192080487 	142.346495293
fast data 	54 	6.46606787048 	349.167665006
fast dual 	19 	7.44062751048 	141.371922699
fast dualcore 	10 	8.03846451124 	80.3846451124
fast good 	13 	7.79730245442 	101.364931907
fast great 	10 	8.03846451124 	80.3846451124
fast interface 	13 	7.79730245442 	101.364931907
fast internet 	13 	7.79730245442 	101.364931907
fast lte 	20 	7.39183734631 	147.836746926
fast performance 	70 	6.18786454199 	433.150517939
fast phone 	15 	7.6637710618 	114.956565927
fast powerful 	11 	7.95145313425 	87.4659844767
fast processor 	122 	5.69142765567 	694.354173992
fast quad 	18 	7.6637710618 	137.947879112
fast responsive 	38 	6.79877362431 	258.353397724
fast smooth 	14 	7.87141042657 	110.199745972
fast verizon 	10 	8.03846451124 	80.3846451124
fast web 	23 	7.25830595369 	166.941036935
faster cpu 	10 	8.03846451124 	80.3846451124
faster data 	11 	8.03846451124 	88.4231096236
faster processor 	66 	6.27747670068 	414.313462245
faster web 	11 	7.95145313425 	87.4659844767
fastest smartphone 	10 	8.03846451124 	80.3846451124
faves gallery 	10 	8.03846451124 	80.3846451124
fe read 	10 	8.03846451124 	80.3846451124
feat read 	11 	7.95145313425 	87.4659844767
feature packed 	78 	6.10562644375 	476.238862612
feature phone 	32 	6.97062388124 	223.0599642
feature phones 	16 	7.6637710618 	122.620336989
feature rich 	51 	6.52433677861 	332.741175709
feature set 	176 	5.33041431014 	938.152918584
features 3g 	13 	7.79730245442 	101.364931907
features android 	13 	7.79730245442 	101.364931907
features battery 	13 	7.79730245442 	101.364931907
features best 	10 	8.03846451124 	80.3846451124
features better 	10 	8.03846451124 	80.3846451124
features business 	13 	7.79730245442 	101.364931907
features camera 	11 	7.95145313425 	87.4659844767
features compact 	11 	7.95145313425 	87.4659844767
features data 	11 	7.95145313425 	87.4659844767
features decent 	10 	8.03846451124 	80.3846451124
features design 	10 	8.03846451124 	80.3846451124
features dual 	11 	7.95145313425 	87.4659844767
features excellent 	17 	7.60314643998 	129.25348948
features fast 	11 	7.95145313425 	87.4659844767
features good 	29 	7.03516240237 	204.019709669
features great 	29 	7.03516240237 	204.019709669
features htc 	17 	7.54598802614 	128.281796444
features include 	29 	7.03516240237 	204.019709669
features including 	47 	6.56515877313 	308.562462337
features integrated 	13 	7.79730245442 	101.364931907
features ios 	10 	8.03846451124 	80.3846451124
features just 	13 	7.79730245442 	101.364931907
features keyboard 	13 	7.79730245442 	101.364931907
features like 	80 	6.06691193157 	485.352954526
features make 	41 	6.77279813791 	277.684723654
features megapixel 	20 	7.39183734631 	147.836746926
features new 	10 	8.03846451124 	80.3846451124
features performance 	29 	7.03516240237 	204.019709669
features phone 	16 	7.60314643998 	121.65034304
features price 	14 	7.72830958293 	108.196334161
features qwerty 	12 	7.87141042657 	94.4569251189
features read 	80 	6.04191062936 	483.352850349
features samsung 	21 	7.34531733068 	154.251663944
features satisfying 	11 	7.95145313425 	87.4659844767
features sleek 	14 	7.72830958293 	108.196334161
features slow 	13 	7.79730245442 	101.364931907
features small 	13 	7.79730245442 	101.364931907
features solid 	17 	7.54598802614 	128.281796444
features touch 	12 	7.87141042657 	94.4569251189
feel cramped 	14 	7.72830958293 	108.196334161
feel htc 	11 	7.95145313425 	87.4659844767
feel like 	42 	6.69869016575 	281.344986962
feels bit 	31 	6.97062388124 	216.089340318
feels cheap 	21 	7.34531733068 	154.251663944
feels dated 	13 	7.79730245442 	101.364931907
feels good 	29 	7.06906395405 	205.002854667
feels great 	27 	7.14052291803 	192.794118787
feels like 	67 	6.21685207886 	416.529089284
feels little 	16 	7.60314643998 	121.65034304
feels solid 	20 	7.39183734631 	147.836746926
fi 3g 	45 	6.65217015012 	299.347656755
fi bluetooth 	98 	5.8412399339 	572.441513522
fi calling 	24 	7.21748395917 	173.21961502
fi connectivity 	22 	7.34531733068 	161.596981275
fi gps 	79 	6.1188716705 	483.390861969
fi hsdpa 	22 	7.30086556811 	160.619042498
fi megapixel 	10 	8.03846451124 	80.3846451124
fi read 	25 	7.17826324601 	179.45658115
file manager 	19 	7.44062751048 	141.371922699
final word 	31 	6.97062388124 	216.089340318
fine screen 	12 	7.87141042657 	94.4569251189
finger friendly 	14 	7.79730245442 	109.162234362
fingerprint magnet 	13 	7.79730245442 	101.364931907
finnish company 	12 	7.87141042657 	94.4569251189
finnish manufacturer 	10 	8.03846451124 	80.3846451124
fixed focus 	12 	7.87141042657 	94.4569251189
flagship android 	20 	7.39183734631 	147.836746926
flagship device 	21 	7.34531733068 	154.251663944
flagship handset 	12 	7.87141042657 	94.4569251189
flagship phone 	29 	7.06906395405 	205.002854667
flagship smartphone 	25 	7.17826324601 	179.45658115
flash camera 	26 	7.14052291803 	185.653595869
flash lite 	15 	7.72830958293 	115.924643744
flash memory 	15 	7.6637710618 	114.956565927
flash read 	17 	7.54598802614 	128.281796444
flash support 	83 	6.01751917624 	499.454091628
flash video 	32 	6.97062388124 	223.0599642
flat keypad 	10 	8.03846451124 	80.3846451124
flaws read 	12 	7.87141042657 	94.4569251189
flip phone 	19 	7.44062751048 	141.371922699
fm radio 	83 	6.02964053677 	500.460164552
fm transmitter 	14 	7.72830958293 	108.196334161
fo read 	16 	7.60314643998 	121.65034304
focus camera 	16 	7.60314643998 	121.65034304
focus flash 	30 	7.39183734631 	221.755120389
form factor 	220 	5.08450165056 	1118.59036312
free 3d 	20 	7.54598802614 	150.919760523
free turn 	14 	7.72830958293 	108.196334161
friendly design 	15 	7.87141042657 	118.071156399
friendly interface 	20 	7.39183734631 	147.836746926
friendly price 	22 	7.34531733068 	161.596981275
fro read 	12 	7.87141042657 	94.4569251189
frontfacing camera 	35 	6.85284084558 	239.849429595
fully featured 	18 	7.60314643998 	136.85663592
fully loaded 	22 	7.30086556811 	160.619042498
fun use 	21 	7.34531733068 	154.251663944
fun voice 	18 	7.49192080487 	134.854574488
functionality read 	11 	7.95145313425 	87.4659844767
galaxy 4g 	23 	7.49192080487 	172.314178512
galaxy ii 	177 	5.45962604162 	966.353809366
galaxy iii 	40 	6.77279813791 	270.911925516
galaxy nexus 	135 	5.83118959805 	787.210595736
galaxy note 	120 	5.89306500177 	707.167800212
galaxy s2 	22 	7.49192080487 	164.822257707
galaxy s3 	84 	6.46606787048 	543.149701121
galaxy s4 	30 	7.39183734631 	221.755120389
gallery tweetbecome 	18 	7.49192080487 	134.854574488
gaming controls 	14 	7.87141042657 	110.199745972
gb internal 	15 	7.6637710618 	114.956565927
genius button 	11 	7.95145313425 	87.4659844767
gets hot 	13 	7.87141042657 	102.328335545
getting better 	11 	7.95145313425 	87.4659844767
getting used 	22 	7.30086556811 	160.619042498
ghz dual 	16 	7.60314643998 	121.65034304
ghz processor 	20 	7.39183734631 	147.836746926
ghz snapdragon 	11 	7.95145313425 	87.4659844767
giant screen 	20 	7.39183734631 	147.836746926
gig ram 	10 	8.03846451124 	80.3846451124
gigs internal 	16 	7.6637710618 	122.620336989
gigs storage 	10 	8.03846451124 	80.3846451124
gingerbread os 	27 	7.17826324601 	193.813107642
gingerbread smartphone 	17 	7.54598802614 	128.281796444
ginny mies 	11 	7.95145313425 	87.4659844767
glasses free 	19 	7.60314643998 	144.45978236
global roaming 	11 	7.95145313425 	87.4659844767
goes big 	15 	7.6637710618 	114.956565927
good android 	14 	7.72830958293 	108.196334161
good audio 	32 	6.97062388124 	223.0599642
good battery 	230 	5.02918801258 	1156.71324289
good build 	52 	6.48511606545 	337.226035404
good buy 	10 	8.03846451124 	80.3846451124
good camera 	176 	5.27730448482 	928.805589329
good choice 	38 	6.79877362431 	258.353397724
good connectivity 	10 	8.03846451124 	80.3846451124
good deal 	13 	7.79730245442 	101.364931907
good design 	28 	7.17826324601 	200.991370888
good display 	23 	7.25830595369 	166.941036935
good features 	23 	7.30086556811 	167.919908066
good great 	14 	7.72830958293 	108.196334161
good hand 	17 	7.60314643998 	129.25348948
good hardware 	11 	7.95145313425 	87.4659844767
good htc 	14 	7.72830958293 	108.196334161
good idea 	10 	8.03846451124 	80.3846451124
good job 	17 	7.54598802614 	128.281796444
