word 	tf_score 	idf_score
delivered in 	322 	7.29379118452 	2348.60076142
delivered on 	263 	7.54599056861 	1984.59551955
delivered the 	211 	7.71485723307 	1627.83487618
delivery and 	222 	7.67328080623 	1703.46833898
delivery by 	199 	7.7731261412 	1546.8521021
delivery is 	202 	7.78823977901 	1573.22443536
delivery of 	215 	7.71958537427 	1659.71085547
delivery was 	407 	7.07002862979 	2877.50165232
depending on 	250 	7.57427528245 	1893.56882061
depends on 	364 	7.19370772597 	2618.50961225
design and 	1082 	6.09136756718 	6590.85970769
design br 	927 	6.24164977023 	5786.00933701
design great 	228 	7.63772150419 	1741.40050296
design is 	898 	6.28472655714 	5643.68444831
design of 	406 	7.09763389588 	2881.63936173
design the 	243 	7.58250578159 	1842.54890493
device and 	676 	6.57466851756 	4444.47591787
device br 	261 	7.63336419882 	1992.30805589
device but 	225 	7.65090850847 	1721.45441441
device for 	463 	6.9823986323 	3232.85056675
device has 	266 	7.57427528245 	2014.75722513
device in 	276 	7.48045652724 	2064.60600152
device is 	1149 	6.13315902373 	7046.99971827
device it 	264 	7.53410924073 	1989.00483955
device that 	280 	7.45104264203 	2086.29193977
device the 	361 	7.19651277689 	2597.94111246
device to 	362 	7.31887086892 	2649.43125455
device which 	218 	7.73390542805 	1685.99138331
device with 	443 	7.07002862979 	3132.02268299
did not 	2000 	5.59327381359 	11186.5476272
didn have 	245 	7.57427528245 	1855.6974442
difference between 	354 	7.24839761226 	2565.93275474
difference in 	360 	7.27235085329 	2618.04630718
difference is 	203 	7.7533235139 	1573.92467332
different from 	328 	7.2968919622 	2393.3805636
difficult to 	942 	6.27350309477 	5909.63991528
digital camera 	284 	7.47302154875 	2122.33811984
direct sunlight 	233 	7.65534310554 	1783.69494359
dis phone 	414 	7.26932513237 	3009.5006048
disappointed with 	512 	6.84490683846 	3504.59230129
display amp 	356 	7.19370772597 	2560.95995044
display and 	1508 	5.77367522522 	8706.70223962
display br 	1097 	6.08672718763 	6677.13972483
display but 	212 	7.71485723307 	1635.54973341
display camera 	211 	7.72433597703 	1629.83489115
display good 	275 	7.45104264203 	2049.03672656
display great 	198 	7.77813868302 	1540.07145924
display is 	3308 	5.01153517317 	16578.1583528
display it 	237 	7.62470613608 	1807.05535425
display of 	253 	7.54998258988 	1910.14559524
display quality 	491 	6.93155895552 	3403.39544716
display resolution 	261 	7.56205517112 	1973.69639966
display screen 	215 	7.74843352861 	1665.91320865
display the 	381 	7.16608165969 	2730.27711234
display very 	219 	7.67781596139 	1681.44169555
display which 	211 	7.72433597703 	1629.83489115
display with 	554 	6.76334506624 	3746.8931667
do and 	252 	7.54998258988 	1902.59561265
do anything 	300 	7.38108405342 	2214.32521603
do everything 	258 	7.52626606327 	1941.77664432
do have 	262 	7.50692310042 	1966.81385231
do is 	268 	7.4954944046 	2008.79250043
do it 	682 	6.58986637847 	4494.28887012
do not 	3749 	4.99617196145 	18730.6486835
do so 	277 	7.46197171256 	2066.96616438
do that 	351 	7.25731297592 	2547.31685455
do the 	461 	6.95334630971 	3205.49264877
do this 	314 	7.35771070224 	2310.3211605
do with 	608 	6.69471655985 	4070.38766839
do you 	553 	6.79292208358 	3756.48591222
does everything 	1040 	6.13315902373 	6378.48538468
does have 	390 	7.14451748178 	2786.36181789
does it 	626 	6.70497306002 	4197.31313557
does not 	4761 	4.75906291096 	22657.8985191
does the 	447 	7.01232031216 	3134.50717954
does what 	269 	7.47302154875 	2010.24279661
doesn feel 	266 	7.52236742285 	2000.94973448
doesn have 	851 	6.38683178008 	5435.19384485
doesn matter 	217 	7.71015134204 	1673.10284122
doesn work 	375 	7.1853394763 	2694.50230361
doesnt have 	239 	7.62470613608 	1822.30476652
don buy 	614 	6.69471655985 	4110.55596775
don care 	205 	7.7533235139 	1589.43132035
don even 	328 	7.32844031994 	2403.72842494
don expect 	311 	7.36101649037 	2289.27612851
don get 	452 	7.01465949452 	3170.62609152
don go 	365 	7.17428964011 	2618.61571864
don have 	1305 	5.96238137206 	7780.90769054
don know 	1443 	5.86729421571 	8466.50555327
don like 	649 	6.64495505029 	4312.57582764
don need 	638 	6.63369185801 	4232.29540541
don really 	219 	7.70080547962 	1686.47640004
don think 	813 	6.38433489988 	5190.4642736
don use 	449 	7.01465949452 	3149.58211304
don want 	572 	6.77433418781 	3874.91915543
dont buy 	776 	6.52897154724 	5066.48192066
dont get 	239 	7.61612239239 	1820.25325178
dont go 	361 	7.19091052135 	2595.91869821
dont have 	692 	6.6225541136 	4582.80744661
dont know 	833 	6.39941056229 	5330.70899838
dont like 	290 	7.42246926959 	2152.51608818
dont need 	226 	7.68694844496 	1737.25034856
dont think 	489 	6.89142685409 	3369.90773165
dont use 	211 	7.76317581035 	1638.03009598
dont want 	235 	7.62470613608 	1791.80594198
down and 	268 	7.48045652724 	2004.7623493
down the 	530 	6.80234722404 	3605.24402874
down to 	456 	6.97336922558 	3179.85636686
download the 	230 	7.69616510006 	1770.11797301
drawback is 	395 	7.10018166796 	2804.57175884
drive and 	229 	7.65090850847 	1752.05804844
drop it 	238 	7.60761170272 	1810.61158525
dropped calls 	364 	7.21637158554 	2626.75925714
dropped it 	415 	7.0626303223 	2930.99158376
dual active 	295 	7.54998258988 	2227.24486402
dual core 	5229 	4.63697996393 	24246.7682314
dual led 	221 	7.66876612587 	1694.79731382
dual sim 	4298 	4.94226851083 	21241.8700596
dual standby 	218 	7.80875331884 	1702.30822351
due to 	3002 	5.17526289913 	15536.1392232
during the 	338 	7.30312251195 	2468.45540904
each and 	299 	7.42953643681 	2221.43139461
ear phones 	262 	7.62470613608 	1997.67300765
ease of 	2272 	5.36123831331 	12180.7334478
easier to 	708 	6.53185755213 	4624.55514691
easily and 	206 	7.73872471448 	1594.17729118
easy access 	248 	7.55399061128 	1873.3896716
easy and 	457 	6.94676011685 	3174.6693734
easy to 	13464 	3.6513285522 	49161.4876268
else is 	280 	7.44742600156 	2085.27928044
else you 	201 	7.78823977901 	1565.43619558
email accounts 	261 	7.53017996259 	1965.37697024
email and 	606 	6.67118606244 	4042.73875384
email is 	213 	7.70546749272 	1641.26457595
emails and 	218 	7.68694844496 	1675.754761
end games 	342 	7.25433234778 	2480.98166294
end of 	632 	6.65471122523 	4205.77749435
end phone 	291 	7.43308883841 	2163.02885198
end phones 	310 	7.37099993436 	2285.00997965
end up 	305 	7.40848302761 	2259.58732342
ended up 	223 	7.68237177793 	1713.16890648
enjoy the 	386 	7.12602289914 	2750.64483907
enough and 	223 	7.66427173629 	1709.13259719
enough for 	1481 	5.82650196141 	8629.04940485
enough to 	1518 	5.82793053308 	8846.79854922
entry level 	790 	6.49358215003 	5129.92989852
equal to 	219 	7.74843352861 	1696.90694277
equipped with 	209 	7.77813868302 	1625.63098475
especially if 	244 	7.59917283408 	1854.19817151
especially in 	204 	7.7582375287 	1582.68045586
especially the 	316 	7.31254173387 	2310.7631879
especially when 	230 	7.64209787879 	1757.68251212
etc and 	402 	7.08248209086 	2847.15780052
etc are 	297 	7.40156258477 	2198.26408768
etc br 	396 	7.16336056958 	2836.69078555
etc but 	368 	7.16336056958 	2636.1166896
etc etc 	521 	7.0030179195 	3648.57233606
etc the 	332 	7.27842989936 	2416.43872659
even after 	750 	6.48389349292 	4862.92011969
even at 	300 	7.37099993436 	2211.29998031
even better 	674 	6.57920367273 	4434.38327542
even for 	401 	7.07499141913 	2837.07155907
even have 	202 	7.7582375287 	1567.1639808
even if 	1341 	5.93814755285 	7963.05586837
even in 	1006 	6.18389093608 	6220.9942817
even more 	451 	6.98466878083 	3150.08562016
even my 	211 	7.71485723307 	1627.83487618
even on 	368 	7.16064686371 	2635.11804584
even the 	1187 	6.03617490847 	7164.93961635
even though 	1555 	5.81444080065 	9041.45544502
even when 	818 	6.38184423857 	5220.34858715
even with 	1137 	6.08487704834 	6918.50520396
ever had 	566 	6.73994165785 	3814.80697834
ever owned 	334 	7.28148333685 	2432.01543451
ever seen 	564 	6.75789546147 	3811.45304027
ever used 	608 	6.67952639435 	4061.15204777
every aspect 	200 	7.79844394918 	1559.68878984
every day 	450 	6.97336922558 	3138.01615151
every feature 	243 	7.60338336661 	1847.62215809
every one 	255 	7.52626606327 	1919.19784613
every other 	302 	7.37099993436 	2226.04198018
every penny 	398 	7.08750722706 	2820.82787637
every phone 	256 	7.52236742285 	1925.72606025
every single 	202 	7.76317581035 	1568.16151369
every thing 	466 	6.93804546475 	3233.12918657
every time 	698 	6.57316135827 	4588.06662807
everything about 	791 	6.40448671532 	5065.94899182
everything else 	505 	6.86890799056 	3468.79853523
everything in 	247 	7.55801476158 	1866.82964611
everything is 	1403 	5.84814782818 	8204.95140294
everything need 	330 	7.26932513237 	2398.87729368
everything that 	365 	7.17154615416 	2617.61434627
everything works 	339 	7.24544340037 	2456.20531272
everything you 	705 	6.53185755213 	4604.95957425
evo 4g 	327 	7.55399061128 	2470.15492989
exactly what 	205 	7.76813859969 	1592.46841294
excellent and 	484 	6.90392701686 	3341.50067616
excellent battery 	415 	7.04557753392 	2923.91467658
excellent br 	215 	7.74356733896 	1664.86697788
excellent call 	291 	7.39812024058 	2152.85299001
excellent camera 	568 	6.74172260222 	3829.29843806
excellent display 	256 	7.52626606327 	1926.7241122
excellent features 	273 	7.46197171256 	2037.11827753
excellent for 	226 	7.64649349027 	1728.1075288
excellent phone 	853 	6.32738432144 	5397.25882618
excellent product 	217 	7.73390542805 	1678.25747789
excellent screen 	406 	7.0626303223 	2867.42791086
excellent service 	233 	7.62040505418 	1775.55437762
excellent touch 	198 	7.77813868302 	1540.07145924
except for 	749 	6.45671790754 	4836.08171275
except the 	495 	6.88317938466 	3407.17379541
expandable memory 	955 	6.24273143611 	5961.80852148
expandable storage 	253 	7.61612239239 	1926.87896527
expect from 	324 	7.28761832542 	2361.18833744
expect it 	222 	7.69154615421 	1707.52324623
experience and 	289 	7.41895432748 	2144.07780064
experience br 	297 	7.41895432748 	2203.42943526
experience is 	916 	6.30410038248 	5774.55595035
experience it 	221 	7.66876612587 	1694.79731382
experience of 	310 	7.33165059557 	2272.81168463
experience on 	244 	7.5908045844 	1852.15631859
experience the 	360 	7.20214659461 	2592.77277406
experience to 	202 	7.7582375287 	1567.1639808
experience with 	1054 	6.17272897342 	6506.05633798
explorer is 	204 	7.96549803385 	1624.9615989
extended battery 	202 	7.78823977901 	1573.22443536
external memory 	395 	7.12602289914 	2814.77904516
external sd 	283 	7.56611197181 	2141.20968802
extremely fast 	248 	7.56205517112 	1875.38968244
facebook and 	417 	7.04316498752 	2936.99979979
facebook twitter 	387 	7.14718771033 	2765.9616439
faced any 	235 	7.60761170272 	1787.78875014
facing camera 	955 	6.25909841357 	5977.43898496
fact that 	1115 	6.10920004348 	6811.75804848
fall in 	277 	7.49171368176 	2075.20468985
fan of 	748 	6.47021338902 	4839.71961499
fantastic and 	205 	7.74356733896 	1587.43130449
fantastic phone 	214 	7.70546749272 	1648.97004344
far as 	789 	6.46885561556 	5103.92708067
far better 	1016 	6.2086855947 	6308.02456421
far it 	217 	7.69616510006 	1670.06782671
far more 	259 	7.53410924073 	1951.33429335
far the 	624 	6.67284857321 	4163.85750968
fast and 	2855 	5.12979225482 	14645.5568875
fast as 	416 	7.06509034814 	2939.07758483
fast br 	1369 	5.87400815365 	8041.51716235
fast browser 	206 	7.74843352861 	1596.17730689
fast but 	199 	7.7731261412 	1546.8521021
fast delivery 	277 	7.46197171256 	2066.96616438
fast easy 	213 	7.70546749272 	1641.26457595
fast fast 	328 	7.76813859969 	2547.9494607
fast great 	378 	7.13390730266 	2696.61696041
fast internet 	732 	6.477030048 	4741.18599513
fast it 	287 	7.43665390458 	2134.31967061
fast no 	221 	7.67328080623 	1695.79505818
fast on 	229 	7.63336419882 	1748.04040153
fast phone 	225 	7.66427173629 	1724.46114066
fast processing 	228 	7.63772150419 	1741.40050296
fast processor 	1505 	5.75622511799 	8663.11880258
fast response 	204 	7.74843352861 	1580.68043984
fast the 	463 	6.9511460888 	3218.38063911
fast web 	276 	7.44742600156 	2055.48957643
fast with 	352 	7.21065728428 	2538.15136407
faster and 	310 	7.34785840579 	2277.8361058
faster processor 	230 	7.62902579722 	1754.67593336
faster than 	1255 	5.98220035272 	7507.66144266
feature and 	347 	7.21924102797 	2505.07663671
feature for 	207 	7.7582375287 	1605.95516844
feature in 	258 	7.51848392283 	1939.76885209
feature is 	919 	6.28472655714 	5775.66370601
feature of 	559 	6.77987436819 	3789.94977182
feature rich 	293 	7.42246926959 	2174.78349599
feature set 	269 	7.49171368176 	2015.27098039
feature that 	294 	7.39468970548 	2174.03877341
features and 	2153 	5.41510634132 	11658.7239529
features are 	1818 	5.57590156386 	10136.9890431
features as 	227 	7.66427173629 	1739.78968414
features at 	314 	7.31887086892 	2298.12545284
features br 	646 	6.6514485796 	4296.83578242
features but 	528 	6.81569346599 	3598.68615004
features for 	360 	7.20781233215 	2594.81243957
features great 	207 	7.73390542805 	1600.91842361
features in 	701 	6.53041350856 	4577.8198695
features it 	564 	6.754278821 	3809.41325504
features like 	1389 	5.87400815365 	8158.99732542
features of 	1303 	5.91839187281 	7711.66461027
features on 	291 	7.39468970548 	2151.85470429
features such 	220 	7.74356733896 	1703.58481457
features that 	991 	6.20555243286 	6149.70246097
features the 	585 	6.71360124124 	3927.45672612
features to 	247 	7.55801476158 	1866.82964611
features which 	530 	6.81377591986 	3611.30123753
features with 	288 	7.41196129199 	2134.64485209
features you 	250 	7.54599056861 	1886.49764215
fed up 	200 	7.80358534868 	1560.71706974
feel and 	338 	7.25136057739 	2450.95987516
feel in 	241 	7.58250578159 	1827.38389336
feel is 	339 	7.24249789014 	2455.20678476
feel it 	394 	7.09255774285 	2794.46775068
feel like 	747 	6.51466515159 	4866.45486824
feel of 	769 	6.43681014989 	4949.90700526
feel that 	455 	6.98013362567 	3175.96079968
feel the 	757 	6.47566299379 	4902.0768863
feel to 	291 	7.39468970548 	2151.85470429
feels good 	610 	6.66621504972 	4066.39118033
feels great 	499 	6.86486758102 	3425.56892293
feels like 	591 	6.72055779103 	3971.8496545
feels solid 	303 	7.35771070224 	2229.38634278
feels very 	248 	7.55399061128 	1873.3896716
fell in 	207 	7.73390542805 	1600.91842361
few apps 	234 	7.61612239239 	1782.17263982
few days 	1112 	6.08672718763 	6768.44063264
few hours 	257 	7.55801476158 	1942.40979373
few months 	463 	6.97336922558 	3228.66995144
few things 	253 	7.56611197181 	1914.22632887
few times 	253 	7.57427528245 	1916.29164646
few weeks 	257 	7.56205517112 	1943.44817898
fi and 	328 	7.29069999195 	2391.34959736
figure out 	460 	6.9938012644 	3217.14858162
file manager 	367 	7.41196129199 	2720.18979416
finally got 	225 	7.65534310554 	1722.45219875
find any 	517 	6.85683540932 	3544.98390662
find it 	713 	6.52179276551 	4650.03824181
find out 	291 	7.40156258477 	2153.85471217
find that 	285 	7.43665390458 	2119.4463628
find the 	612 	6.69812371817 	4099.25171552
find this 	264 	7.49171368176 	1977.81241198
fine and 	338 	7.25433234778 	2451.96433355
fine but 	280 	7.43665390458 	2082.26309328
fine for 	289 	7.46197171256 	2156.50982493
fine with 	264 	7.51461544605 	1983.85847776
first and 	211 	7.72910925578 	1630.84205297
first android 	890 	6.29721962139 	5604.52546304
first day 	247 	7.58664657426 	1873.90170384
first of 	1354 	5.87700665665 	7957.4670131
first one 	204 	7.78317647705 	1587.76800132
first phone 	264 	7.52236742285 	1985.90499963
first smart 	422 	7.0504201584 	2975.27730684
first smartphone 	438 	7.00070577974 	3066.30913153
first thing 	373 	7.15524144514 	2668.90505904
first time 	1166 	6.03881924672 	7041.26324167
fit in 	356 	7.23371306058 	2575.20184957
fits in 	700 	6.52465809699 	4567.26066789
fix it 	204 	7.78317647705 	1587.76800132
flash and 	517 	6.8389954912 	3535.76066895
flash br 	425 	7.04799591479 	2995.39826378
flash is 	460 	6.95555138226 	3199.55363584
flash light 	200 	7.83500154492 	1567.00030898
flash player 	311 	7.44742600156 	2316.14948648
flash support 	283 	7.45104264203 	2108.64506769
flip cover 	789 	6.58375948926 	5194.58623703
flip kart 	357 	7.38786374041 	2637.46735533
flipkart and 	1044 	6.14584831064 	6416.2656363
flipkart as 	312 	7.32524031721 	2285.47497897
flipkart but 	457 	6.94457432363 	3173.6704659
flipkart com 	310 	7.43665390458 	2305.36271042
flipkart delivered 	251 	7.54201442024 	1893.04561948
flipkart delivery 	403 	7.08248209086 	2854.24028262
flipkart for 	1271 	5.94294756207 	7553.48635139
flipkart got 	198 	7.77813868302 	1540.07145924
flipkart has 	227 	7.71015134204 	1750.20435464
flipkart is 	823 	6.39688211593 	5264.63398141
flipkart it 	247 	7.55801476158 	1866.82964611
flipkart service 	643 	6.6209730856 	4257.28569404
flipkart the 	303 	7.36101649037 	2230.38799658
flipkart was 	265 	7.51461544605 	1991.3730932
fm radio 	962 	6.28247176475 	6043.73783769
for 10 	285 	7.44382239406 	2121.48938231
for 15 	198 	7.82441943559 	1549.23504825
for about 	1016 	6.20451022328 	6303.78238686
for all 	1365 	5.89671919791 	8049.02170515
for almost 	550 	6.77065771308 	3723.8617422
for an 	1311 	5.93099046465 	7775.52849915
for android 	693 	6.5464138499 	4536.66479798
for another 	259 	7.52236742285 	1948.29316252
for any 	852 	6.3440117829 	5405.09803903
for anyone 	265 	7.49928947557 	1987.31171103
for anything 	223 	7.66427173629 	1709.13259719
for apps 	634 	6.66786930981 	4227.42914242
for around 	373 	7.19932571827 	2685.34849292
for basic 	201 	7.77813868302 	1563.40587529
for battery 	216 	7.69616510006 	1662.37166161
for better 	463 	6.94021701826 	3213.32047946
for both 	222 	7.67328080623 	1703.46833898
for browsing 	207 	7.74356733896 	1602.91843916
for budget 	213 	7.77813868302 	1656.74353948
for business 	437 	7.0030179195 	3060.31883082
for buying 	201 	7.76317581035 	1560.39833788
for calls 	231 	7.65090850847 	1767.35986546
for camera 	290 	7.40501681963 	2147.45487769
for couple 	301 	7.39127089873 	2224.77254052
for data 	251 	7.5908045844 	1905.29195069
for day 	673 	6.56416579536 	4417.68358028
for days 	809 	6.41214958806 	5187.42901674
for dual 	272 	7.50309900399 	2040.84292908
for every 	253 	7.54599056861 	1909.13561386
for everyone 	230 	7.62902579722 	1754.67593336
for everything 	275 	7.45467241008 	2050.03491277
for example 	425 	7.07748208044 	3007.92988419
for few 	705 	6.5203631727 	4596.85603676
for first 	286 	7.41545169693 	2120.81918532
for flipkart 	205 	7.76317581035 	1591.45104112
for free 	799 	6.41987163416 	5129.47743569
for full 	257 	7.53410924073 	1936.26607487
for galaxy 	291 	7.41545169693 	2157.89644381
for games 	265 	7.48794719897 	1984.30600773
for gaming 	520 	6.85085333765 	3562.44373558
for good 	582 	6.71533584705 	3908.32546298
for heavy 	251 	7.57427528245 	1901.1430959
for hours 	351 	7.27235085329 	2552.5951495
for htc 	492 	6.93804546475 	3413.51836866
for internet 	292 	7.4259966101 	2168.39101015
for iphone 	231 	7.62470613608 	1761.30711743
for it 	6505 	4.36000018867 	28361.8012273
for its 	1187 	6.03090711753 	7158.68674851
for just 	472 	6.93371645366 	3272.71416613
for last 	497 	6.87703811664 	3417.88794397
for less 	201 	7.76317581035 	1560.39833788
for long 	751 	6.46885561556 	4858.11056728
for low 	239 	7.59917283408 	1816.20230734
for lumia 	216 	7.71485723307 	1666.40916234
for making 	267 	7.49928947557 	2002.31028998
for many 	277 	7.45831540136 	2065.95336618
for me 	5328 	4.61889550982 	24609.4752763
for micromax 	245 	7.63772150419 	1871.24176853
for mobile 	307 	7.38786374041 	2268.07416831
for money 	2517 	5.28198894166 	13294.7661662
for month 	547 	6.768824532 	3702.547019
for months 	715 	6.52609384741 	4666.1571009
for more 	1174 	6.03265996636 	7082.3428005
for most 	407 	7.06017633334 	2873.49176767
for music 	547 	6.80045507589 	3719.84892651
for my 	3250 	5.03293148677 	16357.027332
for myself 	200 	7.78823977901 	1557.6479558
for new 	367 	7.18256554941 	2636.00155663
for nokia 	362 	7.25136057739 	2624.99252902
for normal 	452 	7.0030179195 	3165.36409962
for now 	357 	7.27235085329 	2596.22925462
for one 	763 	6.45404052977 	4924.43292422
for only 	253 	7.54599056861 	1909.13561386
for other 	315 	7.31887086892 	2305.44432371
for over 	440 	6.99609747666 	3078.28288973
for past 	240 	7.67328080623 	1841.58739349
for people 	973 	6.28134627223 	6111.74992288
for phone 	1487 	5.80461616023 	8631.46423026
for price 	198 	7.77813868302 	1540.07145924
for reading 	311 	7.34785840579 	2285.1839642
for replacement 	215 	7.73872471448 	1663.82581361
for rs 	489 	6.96888491313 	3407.78472252
for samsung 	685 	6.55377223483 	4489.33398086
for smart 	342 	7.25433234778 	2480.98166294
for smartphone 	419 	7.0626303223 	2959.24210505
for some 	1060 	6.13025345268 	6498.06865984
for someone 	298 	7.40848302761 	2207.72794223
for something 	209 	7.72910925578 	1615.38383446
for sony 	274 	7.47302154875 	2047.60790436
for such 	513 	6.85683540932 	3517.55656498
for sure 	508 	6.86285348165 	3486.32956868
for texting 	412 	7.05528634805 	2906.7779754
for that 	1172 	6.06293832566 	7105.76371768
for the 	13178 	3.76834165569 	49659.2063387
for their 	566 	6.7506752135 	3820.88217084
for them 	228 	7.65534310554 	1745.41822806
for this 	6490 	4.39383359492 	28515.9800311
for those 	1681 	5.72285597682 	9620.12089703
for two 	288 	7.40848302761 	2133.64311195
for use 	206 	7.76813859969 	1600.23655154
for user 	239 	7.65534310554 	1829.62700222
for very 	253 	7.55399061128 	1911.15962465
for video 	618 	6.6828821022 	4130.02113916
for watching 	237 	7.59917283408 	1801.00396168
for week 	443 	6.98694409467 	3095.21623394
for weeks 	251 	7.54599056861 	1894.04363272
for what 	349 	7.2221187278 	2520.519436
for which 	209 	7.7533235139 	1620.44461441
for while 	391 	7.1391983203 	2791.42654324
for windows 	356 	7.27842989936 	2591.12104417
for work 	229 	7.64209787879 	1750.04041424
for xperia 	301 	7.45831540136 	2244.95293581
for years 	559 	6.76152522952 	3779.6926033
for you 	1463 	5.87176516206 	8590.39243209
for your 	879 	6.34640986558 	5578.49427184
form factor 	1284 	5.92467132829 	7607.27798553
forward to 	315 	7.33165059557 	2309.4699376
found in 	220 	7.69154615421 	1692.14015393
found it 	550 	6.78544541324 	3731.99497728
found out 	236 	7.63772150419 	1802.50227499
found that 	554 	6.858837412 	3799.79592625
found the 	470 	6.94895069823 	3266.00682817
found this 	313 	7.34459576016 	2298.85847293
free and 	396 	7.09002929649 	2807.65160141
free apps 	792 	6.42635253824 	5089.67121029
free with 	223 	7.65979745589 	1708.13483266
friendly and 	284 	7.41895432748 	2106.983029
friends and 	302 	7.40501681963 	2236.31507953
from all 	207 	7.73390542805 	1600.91842361
from amazon 	298 	7.45467241008 	2221.4923782
from an 	541 	6.80045507589 	3679.04619606
from android 	521 	6.83703278203 	3562.09407944
from any 	241 	7.58250578159 	1827.38389336
from blackberry 	211 	7.73390542805 	1631.85404532
from flipkart 	3882 	4.88108910398 	18948.3879017
from google 	399 	7.11820017346 	2840.16186921
from htc 	403 	7.11301881472 	2866.54658233
from iphone 	240 	7.60338336661 	1824.81200799
from it 	310 	7.36101649037 	2281.91511202
from last 	442 	6.9938012644 	3091.26015886
from local 	512 	6.8389954912 	3501.56569149
from micromax 	261 	7.56611197181 	1974.75522464
from my 	1804 	5.62544200942 	10148.297385
from nokia 	908 	6.33923280128 	5756.02338356
from one 	272 	7.46564144145 	2030.65447207
from other 	366 	7.18256554941 	2628.81899109
from past 	293 	7.39468970548 	2166.64408371
from phone 	262 	7.52236742285 	1970.86026479
from samsung 	1410 	5.88909139586 	8303.61886816
from sony 	662 	6.63369185801 	4391.50401
from that 	320 	7.30312251195 	2336.99920382
from the 	5322 	4.61039747695 	24536.5353723
from this 	788 	6.43812507447 	5073.24255868
from your 	437 	7.02643819371 	3070.55349065
front and 	426 	7.02643819371 	2993.26267052
front cam 	544 	6.89974291034 	3753.46014322
front camera 	2097 	5.52078226464 	11577.080409
front facing 	1075 	6.13122103863 	6591.06261652
front of 	300 	7.40501681963 	2221.50504589
full charge 	363 	7.23080185037 	2624.78107169
full day 	492 	6.88729461681 	3388.54895147
full hd 	1200 	6.14486647452 	7373.83976943
full keyboard 	564 	6.74708454537 	3805.35568359
full of 	428 	7.0240713287 	3006.30252868
full qwerty 	448 	6.96665027533 	3121.05932335
fully charged 	224 	7.68694844496 	1721.87645167
fun and 	310 	7.34134372477 	2275.81655468
fun to 	589 	6.70669275089 	3950.24203028
galaxy ace 	1281 	6.14290568958 	7869.06218835
galaxy advance 	319 	7.4954944046 	2391.06271507
galaxy and 	368 	7.17704067348 	2641.15096784
galaxy duos 	778 	6.60685520406 	5140.13334876
galaxy grand 	1109 	6.29950795191 	6986.15431866
galaxy ii 	241 	7.95344969533 	1916.78137657
galaxy iii 	290 	7.5701852972 	2195.35373619
galaxy is 	379 	7.23956103046 	2743.79363055
galaxy nexus 	255 	7.73390542805 	1972.14588415
galaxy note 	1994 	5.79696394897 	11559.1461143
galaxy s2 	1304 	6.12350643913 	7985.05239663
galaxy s3 	2241 	5.59383926455 	12535.7937919
galaxy s4 	949 	6.50196208733 	6170.36202088
galaxy series 	262 	7.67328080623 	2010.39957123
galaxy siii 	259 	7.67781596139 	1988.554334
games and 	1247 	5.97389465713 	7449.44663744
games are 	544 	6.80424295921 	3701.50816981
games but 	213 	7.71485723307 	1643.26459064
games for 	217 	7.72433597703 	1676.18090702
games like 	1293 	5.95180786973 	7695.68757556
games on 	516 	6.85483740666 	3537.09610184
games or 	245 	7.56611197181 	1853.69743309
games run 	229 	7.63336419882 	1748.04040153
games which 	198 	7.80358534868 	1545.10989904
gaming and 	369 	7.17704067348 	2648.32800851
gaming experience 	356 	7.21924102797 	2570.04980596
gaming is 	280 	7.44023172593 	2083.26488326
gave it 	209 	7.74356733896 	1618.40557384
gave me 	379 	7.17428964011 	2719.0557736
gb internal 	767 	6.45404052977 	4950.24908634
gb is 	405 	7.12864413262 	2887.10087371
gb memory 	467 	6.9511460888 	3246.18522347
gb of 	665 	6.768824532 	4501.26831378
gb ram 	1106 	6.10541932064 	6752.59376863
get all 	326 	7.31570129416 	2384.9186219
get an 	432 	7.00998658882 	3028.31420637
get any 	305 	7.35771070224 	2244.10176418
get better 	517 	6.84490683846 	3538.81683548
get good 	311 	7.32844031994 	2279.1449395
get in 	381 	7.14185436436 	2721.04651282
get it 	1573 	5.76357072698 	9066.09675354
get more 	206 	7.76813859969 	1600.23655154
get my 	346 	7.25136057739 	2508.97075978
get one 	355 	7.21924102797 	2562.83056493
get the 	2120 	5.46854304554 	11593.3112565
get this 	855 	6.36948314174 	5445.90808619
get to 	554 	6.7780242289 	3755.02542281
get used 	974 	6.2470698377 	6084.64602192
get your 	230 	7.67781596139 	1765.89767112
gets heated 	397 	7.11043816812 	2822.84395275
getting it 	212 	7.71015134204 	1634.55208451
getting the 	412 	7.07499141913 	2914.89646468
getting this 	210 	7.7533235139 	1628.19793792
getting used 	522 	6.83116766258 	3565.86951986
ghz dual 	751 	6.49080437046 	4874.59408222
ghz processor 	856 	6.33210688039 	5420.28348961
ghz quad 	334 	7.32844031994 	2447.69906686
ghz qualcomm 	230 	7.64649349027 	1758.69350276
ghz snapdragon 	205 	7.74356733896 	1587.43130449
give it 	733 	6.51324570493 	4774.20910172
give me 	321 	7.34459576016 	2357.61523901
give the 	243 	7.57838206441 	1841.54684165
give this 	250 	7.54599056861 	1886.49764215
give you 	648 	6.64333823506 	4304.88317632
given the 	384 	7.17154615416 	2753.8737232
gives me 	435 	7.05285029325 	3067.98987756
gives the 	243 	7.58250578159 	1842.54890493
gives you 	647 	6.66786930981 	4314.11144345
go ahead 	427 	7.02643819371 	3000.28910871
go and 	568 	6.7985665012 	3861.58577268
go back 	524 	6.84490683846 	3586.73118335
