windows os 	768 	6.52322440498 	5009.83634303
when compared 	768 	6.51893562071 	5006.54255671
pictures and 	768 	6.44340213157 	4948.53283704
not worth 	768 	6.47157300853 	4970.16807055
to install 	767 	6.47293447913 	4964.74074549
pros and 	767 	6.45137030122 	4948.20102103
price it 	767 	6.4407601221 	4940.06301365
great call 	767 	6.43156767392 	4933.0124059
gb internal 	767 	6.45404052977 	4950.24908634
is beautiful 	766 	6.45003785598 	4940.72899768
to set 	765 	6.46344288245 	4944.53380507
may not 	765 	6.51041284185 	4980.46582402
be better 	765 	6.4487071838 	4933.2609956
sleek and 	764 	6.43812507447 	4918.72755689
this model 	763 	6.57466851756 	5016.4720789
really like 	763 	6.45270452423 	4923.41355199
for one 	763 	6.45404052977 	4924.43292422
and don 	763 	6.45940247291 	4928.52408683
cons br 	762 	6.50056054541 	4953.4271356
so the 	761 	6.45537832261 	4912.54290351
os and 	761 	6.45671790754 	4913.56232764
the memory 	760 	6.52322440498 	4957.65054779
only problem 	760 	6.4487071838 	4901.01745969
in any 	760 	6.45940247291 	4909.14587941
social networking 	759 	6.47976977574 	4918.14525979
microsd card 	758 	6.51608661594 	4939.19365488
touch and 	757 	6.47157300853 	4898.98076746
mobile and 	757 	6.477030048 	4903.11174633
life and 	757 	6.45805928937 	4888.75088205
feel the 	757 	6.47566299379 	4902.0768863
best of 	757 	6.49776334079 	4918.80684898
angry birds 	756 	6.49358215003 	4909.14810542
after the 	756 	6.46749968315 	4889.42976046
since it 	755 	6.46885561556 	4883.98598975
now it 	755 	6.52465809699 	4926.11686322
and after 	755 	6.49080437046 	4900.5572997
you won 	754 	6.49080437046 	4894.06649533
phone or 	754 	6.46885561556 	4877.51713413
and just 	754 	6.45805928937 	4869.37670418
wifi and 	751 	6.48114245955 	4867.33798712
to look 	751 	6.48665211536 	4871.47573864
screen good 	751 	6.45270452423 	4845.9810977
it got 	751 	6.48389349292 	4869.40401318
great apps 	751 	6.45003785598 	4843.97842984
ghz dual 	751 	6.49080437046 	4874.59408222
for long 	751 	6.46885561556 	4858.11056728
we have 	750 	6.53185755213 	4898.8931641
to pay 	750 	6.50617853771 	4879.63390328
part of 	750 	6.49916096505 	4874.37072379
even after 	750 	6.48389349292 	4862.92011969
who want 	749 	6.51466515159 	4879.48419854
must buy 	749 	6.47293447913 	4848.22792487
except for 	749 	6.45671790754 	4836.08171275
as they 	749 	6.4783989736 	4852.32083123
you could 	748 	6.53041350856 	4884.7493044
recommend it 	748 	6.45671790754 	4829.62499484
fan of 	748 	6.47021338902 	4839.71961499
way better 	747 	6.49358215003 	4850.70586607
strong touch 	747 	6.45404052977 	4821.16827574
great in 	747 	6.46885561556 	4832.23514482
feel like 	747 	6.51466515159 	4866.45486824
is working 	745 	6.52322440498 	4859.80218171
what it 	744 	6.47429780586 	4816.87756756
phone like 	744 	6.45940247291 	4805.79543985
no issues 	743 	6.52897154724 	4851.0258596
bravia engine 	743 	6.5552504317 	4870.55107076
can easily 	742 	6.52753166218 	4843.42849334
strong camera 	741 	6.46209426458 	4788.41185005
your pocket 	740 	6.4783989736 	4794.01524047
charge it 	740 	6.50758798121 	4815.6151061
but no 	740 	6.49358215003 	4805.25079102
to change 	739 	6.53185755213 	4827.04273102
with your 	737 	6.49219229574 	4784.74572196
video calling 	737 	6.59601079104 	4861.259953
only for 	737 	6.50477107794 	4794.01628444
no lags 	737 	6.50899941405 	4797.13256816
not buy 	736 	6.51182827025 	4792.70560691
low price 	736 	6.5478812016 	4819.24056438
but am 	736 	6.49358215003 	4779.27646242
and would 	736 	6.48389349292 	4772.14561079
micromax canvas 	734 	6.63529313938 	4870.3051643
it have 	734 	6.5478812016 	4806.14480197
to music 	733 	6.49219229574 	4758.77695277
give it 	733 	6.51324570493 	4774.20910172
any of 	733 	6.51324570493 	4774.20910172
to learn 	732 	6.51041284185 	4765.62220023
the dual 	732 	6.52897154724 	4779.20717258
fast internet 	732 	6.477030048 	4741.18599513
are just 	732 	6.50899941405 	4764.58757109
and touch 	732 	6.4783989736 	4742.18804868
this problem 	731 	6.65634654858 	4865.78932701
phones have 	731 	6.51324570493 	4761.18261031
phone after 	731 	6.47976977574 	4736.71170606
perfect for 	731 	6.47976977574 	4736.71170606
issue with 	731 	6.52322440498 	4768.47704004
impressed with 	731 	6.52753166218 	4771.62564505
apps on 	731 	6.51751010372 	4764.29988582
all that 	731 	6.52465809699 	4769.5250689
is like 	730 	6.49219229574 	4739.30037589
beats audio 	730 	6.56565944762 	4792.93139676
unless you 	729 	6.55377223483 	4777.69995919
it may 	729 	6.53185755213 	4761.7241555
of memory 	728 	6.49219229574 	4726.3159913
megapixel camera 	728 	6.50196208733 	4733.42839958
which will 	727 	6.51608661594 	4737.19496979
the hardware 	727 	6.52322440498 	4742.38414242
not available 	727 	6.51182827025 	4734.09915247
voice quality 	726 	6.49358215003 	4714.34064092
to any 	726 	6.49219229574 	4713.3316067
have this 	725 	6.53185755213 	4735.59672529
came with 	725 	6.57316135827 	4765.54198475
bigger screen 	725 	6.54056588002 	4741.91026302
android ics 	725 	6.54202466948 	4742.96788538
with dual 	724 	6.51466515159 	4716.61756975
well and 	724 	6.49358215003 	4701.35347662
love my 	724 	6.51182827025 	4714.56366766
br cons 	724 	6.48665211536 	4696.33613152
service centre 	723 	6.72580714692 	4862.75856722
apps in 	723 	6.54935070958 	4735.18056302
very slow 	722 	6.57165646709 	4744.73596924
touch response 	721 	6.51893562071 	4700.15258253
keyboard and 	720 	6.50899941405 	4686.47957812
the original 	719 	6.74887826782 	4852.44347456
the customer 	719 	6.56565944762 	4720.70914284
play store 	719 	6.57920367273 	4730.44744069
mobile for 	719 	6.53620223673 	4699.52940821
this to 	718 	6.51182827025 	4675.49269804
phone memory 	718 	6.60685520406 	4743.72203651
you may 	717 	6.59755281139 	4730.44536577
than enough 	716 	6.5552504317 	4693.5593091
in days 	716 	6.51041284185 	4661.45559476
great but 	715 	6.51466515159 	4657.98558339
for months 	715 	6.52609384741 	4666.1571009
decent battery 	715 	6.50336559633 	4649.90640138
audio quality 	715 	6.5478812016 	4681.73505914
on screen 	713 	6.53620223673 	4660.31219479
here is 	713 	6.53765466981 	4661.34777958
find it 	713 	6.52179276551 	4650.03824181
data plan 	713 	6.6225541136 	4721.881083
used the 	712 	6.53330368398 	4651.71222299
it gives 	712 	6.56865346183 	4676.88126482
my hand 	711 	6.52179276551 	4636.99465628
good with 	711 	6.52322440498 	4638.01255194
any phone 	711 	6.52897154724 	4642.09877009
that will 	710 	6.5478812016 	4648.99565313
phone since 	710 	6.50758798121 	4620.38746666
am happy 	710 	6.53330368398 	4638.64561563
speaker is 	709 	6.53185755213 	4631.08700446
no one 	709 	6.53765466981 	4635.1971609
any lag 	709 	6.5464138499 	4641.40741958
an app 	709 	6.57316135827 	4660.37140301
easier to 	708 	6.53185755213 	4624.55514691
cannot be 	708 	6.56865346183 	4650.60665098
all its 	708 	6.53475191016 	4626.60435239
many more 	707 	6.52609384741 	4613.94835012
close to 	707 	6.53910921552 	4623.15021538
as usual 	707 	6.52609384741 	4613.94835012
you cant 	706 	6.63529313938 	4684.5169564
and cons 	706 	6.53330368398 	4612.51240089
and buy 	706 	6.55082238019 	4624.88060041
4g lte 	706 	6.66952631102 	4708.68557558
strong none 	705 	6.51182827025 	4590.83893053
phone are 	705 	6.54935070958 	4617.29225025
for few 	705 	6.5203631727 	4596.85603676
everything you 	705 	6.53185755213 	4604.95957425
hd games 	704 	6.59909721325 	4645.76443813
well the 	703 	6.55377223483 	4607.30188109
to purchase 	702 	6.57920367273 	4618.60097825
than samsung 	702 	6.5552504317 	4601.78580306
like that 	702 	6.55377223483 	4600.74810885
good it 	702 	6.53910921552 	4590.4546693
as of 	702 	6.58680827211 	4623.93940702
phone because 	701 	6.5552504317 	4595.23055262
not get 	701 	6.54202466948 	4585.95929331
features in 	701 	6.53041350856 	4577.8198695
fits in 	700 	6.52465809699 	4567.26066789
and one 	700 	6.55821339683 	4590.74937778
as phone 	699 	6.54935070958 	4577.99614599
one has 	698 	6.63689698896 	4632.55409829
have it 	698 	6.54935070958 	4571.44679528
every time 	698 	6.57316135827 	4588.06662807
can even 	697 	6.62731225105 	4619.23663898
and had 	697 	6.55377223483 	4567.97924768
many of 	696 	6.57316135827 	4574.92030536
looking at 	696 	6.55229621981 	4560.39816899
the difference 	695 	6.59139894582 	4581.02226734
speaker phone 	695 	6.5776896679 	4571.49431919
some other 	695 	6.56565944762 	4563.13331609
nokia is 	695 	6.60219319095 	4588.52426771
is there 	695 	6.55673081687 	4556.92791773
br touch 	695 	6.57316135827 	4568.347144
the people 	694 	6.56416579536 	4555.53106198
the handset 	694 	6.7032563214 	4652.05988705
customer care 	694 	6.74350672402 	4679.99366647
works like 	693 	6.56118516722 	4546.90132089
to text 	693 	6.5478812016 	4537.68167271
people are 	693 	6.59293386554 	4568.90316882
for android 	693 	6.5464138499 	4536.66479798
with one 	692 	6.55673081687 	4537.25772528
the mark 	692 	6.56416579536 	4542.40273039
dont have 	692 	6.6225541136 	4582.80744661
upgrade to 	691 	6.57165646709 	4541.01461876
of buying 	691 	6.5478812016 	4524.5859103
is going 	691 	6.57466851756 	4543.09594563
to switch 	690 	6.58986637847 	4547.00780114
single core 	690 	6.6209730856 	4568.47142907
decent camera 	690 	6.53765466981 	4510.98172217
but can 	690 	6.55082238019 	4520.06744233
are no 	690 	6.5478812016 	4518.0380291
you dont 	689 	6.62890334128 	4567.31440214
screen guard 	689 	6.67284857321 	4597.59266694
pre installed 	689 	6.6209730856 	4561.85045598
or any 	689 	6.5776896679 	4532.02818118
live tiles 	689 	6.60841405083 	4553.19728102
is of 	689 	6.57015383721 	4526.83599384
up is 	688 	6.5478812016 	4504.9422667
not like 	688 	6.56267437078 	4515.11996709
make sure 	688 	6.60685520406 	4545.51638039
the interface 	687 	6.57617795181 	4517.83425289
the ability 	687 	6.58833615629 	4526.18693937
make the 	687 	6.5552504317 	4503.45704658
and as 	687 	6.55821339683 	4505.49260363
you wont 	686 	6.60529878351 	4531.23496549
not an 	686 	6.55821339683 	4498.93439023
budget phone 	686 	6.6225541136 	4543.07212193
responsive touch 	685 	6.5478812016 	4485.29862309
for samsung 	685 	6.55377223483 	4489.33398086
can download 	684 	6.56865346183 	4492.95896789
that would 	682 	6.56118516722 	4474.72828405
do it 	682 	6.58986637847 	4494.28887012
to replace 	681 	6.58071997324 	4481.47030178
both the 	680 	6.63850341501 	4514.18232221
out keyboard 	679 	6.55229621981 	4449.00913325
it good 	679 	6.58223857642 	4469.33999339
compare it 	679 	6.59755281139 	4479.73835894
its an 	678 	6.59447114486 	4471.05143621
same price 	677 	6.58680827211 	4459.26920022
of these 	677 	6.61939455331 	4481.33011259
phone had 	676 	6.56416579536 	4437.37607766
lasts for 	676 	6.59139894582 	4455.78568737
if not 	676 	6.57617795181 	4445.49629542
device and 	676 	6.57466851756 	4444.47591787
the picture 	675 	6.58986637847 	4448.15980547
the cons 	675 	6.60219319095 	4456.48040389
use my 	674 	6.59139894582 	4442.60288948
the look 	674 	6.56118516722 	4422.23880271
is having 	674 	6.858837412 	4622.85641568
even better 	674 	6.57920367273 	4434.38327542
by far 	674 	6.60529878351 	4451.97138009
will give 	673 	6.61153905337 	4449.56578292
top of 	673 	6.60219319095 	4443.27601751
for day 	673 	6.56416579536 	4417.68358028
can also 	672 	6.64657448384 	4466.49805314
the pen 	671 	6.99151031265 	4691.30341979
just the 	671 	6.57165646709 	4409.58148942
who have 	670 	6.60219319095 	4423.46943794
to put 	670 	6.58223857642 	4410.0998462
has some 	670 	6.57920367273 	4408.06646073
then go 	669 	6.61939455331 	4428.37495616
of applications 	669 	6.57165646709 	4396.43817648
had it 	669 	6.5776896679 	4400.47438782
was good 	668 	6.58986637847 	4402.03074082
the biggest 	668 	6.58223857642 	4396.93536905
option to 	668 	6.67284857321 	4457.46284691
this time 	667 	6.65471122523 	4438.69238723
and features 	667 	6.57466851756 	4385.30390121
the sony 	666 	6.6930173241 	4457.54953785
of nokia 	666 	6.64011242581 	4422.31487559
my pocket 	666 	6.64333823506 	4424.46326455
good buy 	666 	6.58375948926 	4384.78381985
away from 	666 	6.60064400396 	4396.02890664
very light 	665 	6.58223857642 	4377.18865332
the case 	665 	6.70669275089 	4459.95067935
mobile in 	665 	6.6131052244 	4397.71497423
gb of 	665 	6.768824532 	4501.26831378
all those 	665 	6.61781850885 	4400.84930839
phone very 	664 	6.57617795181 	4366.58216
my new 	664 	6.60685520406 	4386.95185549
is smooth 	663 	6.59755281139 	4374.17751395
the big 	662 	6.59755281139 	4367.57996114
product from 	662 	6.59909721325 	4368.60235517
phone of 	662 	6.65962524004 	4408.6719089
lets me 	662 	7.14718771033 	4731.43826424
have purchased 	662 	6.60374478164 	4371.67904545
from sony 	662 	6.63369185801 	4391.50401
are some 	662 	6.61939455331 	4382.03919429
the xperia 	661 	6.85085333765 	4528.41405618
performance and 	661 	6.59447114486 	4358.94542675
of battery 	661 	6.61939455331 	4375.41979974
is average 	661 	6.64011242581 	4389.11431346
mhz processor 	660 	6.65634654858 	4393.18872206
and light 	660 	6.57920367273 	4342.274424
ve ever 	659 	6.61467385217 	4359.07006858
samsung phones 	659 	6.63049696711 	4369.49750133
pros br 	659 	6.59447114486 	4345.75648446
card and 	659 	6.6131052244 	4358.03634288
so can 	658 	6.64819654421 	4374.51332609
my laptop 	658 	6.64657448384 	4373.44601037
amazing and 	658 	6.60064400396 	4343.22375461
used this 	657 	6.61939455331 	4348.94222152
my nokia 	657 	6.87499937995 	4516.87459263
it its 	657 	6.60529878351 	4339.68130077
considering the 	657 	6.62572368836 	4353.10046325
android br 	655 	6.59755281139 	4321.39709146
better battery 	654 	6.59293386554 	4311.77874806
all features 	654 	6.59909721325 	4315.80957746
similar to 	653 	6.60685520406 	4314.27644825
my review 	653 	6.62572368836 	4326.5975685
camera for 	653 	6.6131052244 	4318.35771153
strong its 	652 	6.58986637847 	4296.59287876
sim phone 	652 	6.72580714692 	4385.22625979
processor speed 	652 	6.6225541136 	4317.90528207
say this 	651 	6.60685520406 	4301.06273784
one month 	651 	6.6225541136 	4311.28272795
is cool 	650 	6.63209313665 	4310.86053882
internet is 	650 	6.60374478164 	4292.43410807
you know 	649 	6.65471122523 	4318.90758518
s4 is 	649 	6.85683540932 	4450.08618065
no doubt 	649 	6.64172402971 	4310.47889528
don like 	649 	6.64495505029 	4312.57582764
while playing 	648 	6.63850341501 	4301.75021292
only the 	648 	6.59601079104 	4274.2149926
music quality 	648 	6.64657448384 	4306.98026553
give you 	648 	6.64333823506 	4304.88317632
mid range 	647 	6.73638925625 	4358.44384879
media player 	647 	6.61467385217 	4279.69398236
gives you 	647 	6.66786930981 	4314.11144345
to upgrade 	646 	6.64011242581 	4289.51262708
the ram 	646 	6.68962749034 	4321.49935876
features br 	646 	6.6514485796 	4296.83578242
many people 	644 	6.62890334128 	4269.01375178
we are 	643 	6.70497306002 	4311.29767759
to connect 	643 	6.68624910875 	4299.25817693
time it 	643 	6.62731225105 	4261.36177742
flipkart service 	643 	6.6209730856 	4257.28569404
and better 	643 	6.60997533139 	4250.21413809
nice to 	642 	6.63049696711 	4256.77905289
is definitely 	642 	6.63369185801 	4258.83017284
internet and 	642 	6.60685520406 	4241.601041
browser is 	641 	6.6209730856 	4244.04374787
was using 	640 	6.62731225105 	4241.47984067
phone not 	640 	6.63529313938 	4246.5876092
its been 	640 	6.62413764521 	4239.44809293
size br 	639 	6.61781850885 	4228.78602716
it even 	639 	6.63209313665 	4237.90751432
with that 	638 	6.63049696711 	4230.25706502
this will 	638 	6.6514485796 	4243.62419378
don need 	638 	6.63369185801 	4232.29540541
internet browser 	637 	6.61939455331 	4216.55433046
not in 	636 	6.63049696711 	4216.99607108
is absolutely 	636 	6.66786930981 	4240.76488104
great sound 	636 	6.61781850885 	4208.93257163
which you 	635 	6.65962524004 	4228.86202742
to spend 	635 	6.63689698896 	4214.42958799
the volume 	635 	6.75970869859 	4292.41502361
for apps 	634 	6.66786930981 	4227.42914242
as this 	634 	6.64657448384 	4213.92822276
strong battery 	633 	6.61939455331 	4190.07675224
really great 	632 	6.64657448384 	4200.63507379
or even 	632 	6.65962524004 	4208.8831517
end of 	632 	6.65471122523 	4205.77749435
but as 	632 	6.64011242581 	4196.55105311
are also 	632 	6.64011242581 	4196.55105311
think this 	631 	6.6514485796 	4197.06405373
phone when 	631 	6.63209313665 	4184.85076922
phone am 	631 	6.63209313665 	4184.85076922
note is 	631 	6.80424295921 	4293.47730726
nokia maps 	631 	6.67118606244 	4209.5184054
can make 	631 	6.6514485796 	4197.06405373
apps available 	631 	6.64819654421 	4195.0120194
to mention 	630 	6.63369185801 	4179.22587055
on time 	630 	6.6514485796 	4190.41260515
great keyboard 	630 	6.62413764521 	4173.20671648
to sd 	629 	6.76152522952 	4252.99936937
the bottom 	628 	6.70841540421 	4212.88487384
has better 	628 	6.68962749034 	4201.08606393
be good 	628 	6.63689698896 	4167.97130907
long battery 	627 	6.64011242581 	4163.35049098
best buy 	627 	6.73108420402 	4220.38979592
to check 	626 	6.66621504972 	4173.05062112
does it 	626 	6.70497306002 	4197.31313557
while the 	625 	6.72580714692 	4203.62946682
one hand 	625 	6.68793687286 	4179.96054554
in that 	625 	6.66456352168 	4165.35220105
and to 	625 	6.65307857181 	4158.17410738
android apps 	625 	6.68624910875 	4178.90569297
strong amazing 	624 	6.63369185801 	4139.4237194
far the 	624 	6.67284857321 	4163.85750968
and looks 	624 	6.64011242581 	4143.43015371
on android 	623 	6.68624910875 	4165.53319475
connect to 	623 	6.72932208903 	4192.36766146
best smartphone 	623 	6.69812371817 	4172.93107642
amoled display 	623 	6.65307857181 	4144.86795024
is always 	622 	6.67118606244 	4149.47773084
had this 	622 	6.64819654421 	4135.1782505
to open 	621 	6.69641868792 	4158.4760052
the white 	621 	6.78544541324 	4213.76160162
the large 	621 	6.67618190963 	4145.90896588
responsive and 	621 	6.64495505029 	4126.51708623
highly recommend 	621 	6.64657448384 	4127.52275447
as soon 	621 	6.66786930981 	4140.74684139
till date 	620 	6.71881411143 	4165.66474908
sense ui 	620 	6.66456352168 	4132.02938344
is brilliant 	620 	6.6930173241 	4149.67074094
that too 	619 	6.66952631102 	4128.43678652
on its 	619 	6.68456418838 	4137.74523261
know the 	619 	6.66456352168 	4125.36481992
in every 	619 	6.65962524004 	4122.30802358
days ago 	619 	6.64172402971 	4111.22717439
best part 	619 	6.67118606244 	4129.46417265
best mobile 	619 	6.67952639435 	4134.62683811
ago and 	619 	6.64819654421 	4115.23366087
think that 	618 	6.66126862578 	4116.66401073
that much 	618 	6.68962749034 	4134.18978903
other android 	618 	6.66952631102 	4121.76726021
having to 	618 	6.71360124124 	4149.00556709
good display 	618 	6.65471122523 	4112.61153719
for video 	618 	6.6828821022 	4130.02113916
android version 	618 	6.70841540421 	4145.8007198
my hands 	617 	6.67952639435 	4121.26778532
has everything 	616 	6.64819654421 	4095.28907124
can take 	616 	6.68456418838 	4117.69154004
the very 	615 	6.71707346695 	4131.00018217
don buy 	614 	6.69471655985 	4110.55596775
screen it 	613 	6.67952639435 	4094.54967974
phone ve 	613 	6.66291471669 	4084.36672133
xperia is 	612 	6.82922024229 	4179.48278828
the voice 	612 	6.73108420402 	4119.42353286
really fast 	612 	6.6778527538 	4086.84588532
month and 	612 	6.65962524004 	4075.6906469
find the 	612 	6.69812371817 	4099.25171552
video and 	611 	6.66621504972 	4073.05739538
looking phone 	611 	6.66786930981 	4074.0681483
to watch 	610 	6.67952639435 	4074.51110056
this the 	610 	6.66786930981 	4067.40027899
store and 	610 	6.7032563214 	4088.98635605
mobile with 	610 	6.69132097085 	4081.70579222
feels good 	610 	6.66621504972 	4066.39118033
phone comes 	609 	6.71186963907 	4087.5286102
old phone 	609 	6.7346177766 	4101.38222595
it makes 	609 	6.67118606244 	4062.75231202
has no 	608 	6.70154252492 	4074.53785515
ever used 	608 	6.67952639435 	4061.15204777
do with 	608 	6.69471655985 	4070.38766839
best thing 	608 	6.67618190963 	4059.11860106
apps for 	608 	6.68120284068 	4062.17132713
quality the 	607 	6.71014103017 	4073.05560532
note ii 	607 	7.20214659461 	4371.70298293
liked the 	606 	6.68624910875 	4051.8669599
in day 	606 	6.67952639435 	4047.79299498
email and 	606 	6.67118606244 	4042.73875384
my mobile 	605 	6.81761469617 	4124.65689118
hd recording 	605 	6.72230451637 	4066.9942324
and music 	605 	6.6778527538 	4040.10091605
if they 	604 	6.69132097085 	4041.55786639
and responsive 	603 	6.67451385253 	4024.73185308
touchscreen is 	602 	6.67952639435 	4021.0748894
of free 	602 	6.68962749034 	4027.15574919
soon as 	601 	6.69132097085 	4021.48390348
in case 	601 	6.72580714692 	4042.2100953
awesome the 	601 	6.68793687286 	4019.45006059
nokia drive 	600 	6.71533584705 	4029.20150823
loving it 	600 	6.68962749034 	4013.7764942
last week 	600 	6.6828821022 	4009.72926132
best android 	600 	6.68120284068 	4008.72170441
as its 	600 	6.68962749034 	4013.7764942
are so 	600 	6.71360124124 	4028.16074474
removable battery 	599 	6.7506752135 	4043.65445288
is bad 	599 	6.69641868792 	4011.15479406
yes it 	598 	6.72580714692 	4022.03267386
video player 	598 	6.77987436819 	4054.36487218
loads of 	598 	6.72580714692 	4022.03267386
was looking 	597 	6.72932208903 	4017.40528715
that good 	597 	6.72230451637 	4013.21579627
however the 	597 	6.72580714692 	4015.30686671
and found 	597 	6.68456418838 	3990.68482047
very useful 	596 	6.69641868792 	3991.065538
now am 	596 	6.7032563214 	3995.14076755
loaded with 	596 	6.72230451637 	4006.49349175
your money 	595 	6.72055779103 	3998.73188566
touch sensitivity 	595 	6.73638925625 	4008.15160747
time the 	595 	6.70497306002 	3989.45897071
talking about 	595 	6.74708454537 	4014.51530449
product and 	595 	6.68456418838 	3977.31569209
music is 	595 	6.69812371817 	3985.38361231
good product 	595 	6.71533584705 	3995.624829
available on 	595 	6.71707346695 	3996.65871283
and sound 	595 	6.68624910875 	3978.31821971
than other 	594 	6.71360124124 	3987.8791373
ordered this 	594 	6.69132097085 	3974.64465668
better in 	594 	6.73638925625 	4001.41521821
the blackberry 	593 	6.81377591986 	4040.56912048
resolution and 	593 	6.69983166051 	3973.00017469
just to 	593 	6.70841540421 	3978.09033469
yet to 	592 	6.77065771308 	4008.22936615
while using 	592 	6.72580714692 	3981.67783098
to add 	592 	6.72756307362 	3982.71733958
phones but 	592 	6.69812371817 	3965.28924116
to anyone 	591 	6.68793687286 	3952.57069186
feels like 	591 	6.72055779103 	3971.8496545
all it 	591 	6.68793687286 	3952.57069186
512mb ram 	591 	6.77065771308 	4001.45870843
to you 	590 	6.73284942954 	3972.38116343
to nokia 	590 	6.77065771308 	3994.68805072
the gps 	590 	6.73816387961 	3975.51668897
strong speed 	590 	6.68962749034 	3946.8802193
the touchscreen 	589 	6.78544541324 	3996.6273484
the sim 	589 	6.84293250416 	4030.48724495
these are 	589 	6.74350672402 	3971.92546045
know why 	589 	6.72055779103 	3958.40853892
it back 	589 	6.73816387961 	3968.77852509
fun to 	589 	6.70669275089 	3950.24203028
too small 	588 	6.72405429809 	3953.74392728
speed br 	588 	6.7346177766 	3959.95525264
small and 	588 	6.69812371817 	3938.49674628
all day 	588 	6.7346177766 	3959.95525264
was in 	587 	6.71707346695 	3942.9221251
not big 	587 	6.73284942954 	3952.18261514
listening to 	587 	6.74350672402 	3958.438447
phone then 	586 	6.72580714692 	3941.32298809
its own 	586 	6.7506752135 	3955.89567511
it runs 	586 	6.72230451637 	3939.27044659
buying it 	586 	6.71881411143 	3937.2250693
any problem 	586 	6.72932208903 	3943.38274417
of you 	585 	6.74172260222 	3943.9077223
if we 	585 	6.84886723968 	4006.58733521
features the 	585 	6.71360124124 	3927.45672612
this cell 	584 	6.99609747666 	4085.72092637
is less 	584 	6.72932208903 	3929.92409999
player is 	583 	6.74529403459 	3932.50642217
not great 	583 	6.74172260222 	3930.4242771
like samsung 	583 	6.71881411143 	3917.06862696
that great 	582 	6.72230451637 	3912.38122853
not able 	582 	6.7651682208 	3937.3279045
for good 	582 	6.71533584705 	3908.32546298
better then 	582 	6.79480001841 	3954.57361071
and really 	582 	6.73638925625 	3920.57854714
you like 	581 	6.76699470532 	3931.62392379
the review 	581 	6.71186963907 	3899.5962603
phone only 	581 	6.71881411143 	3903.63099874
performance of 	581 	6.78544541324 	3942.34378509
no flash 	581 	6.74529403459 	3919.0158341
in android 	581 	6.76699470532 	3931.62392379
takes great 	580 	6.70669275089 	3889.88179552
also not 	580 	6.73108420402 	3904.02883833
the looks 	579 	6.72932208903 	3896.27748955
is all 	579 	6.72230451637 	3892.21431498
very user 	578 	6.71014103017 	3878.46151544
its features 	578 	6.72230451637 	3885.49201046
cons the 	578 	6.71186963907 	3879.46065138
at amp 	578 	6.76699470532 	3911.32293968
high resolution 	577 	6.7506752135 	3895.13959819
but is 	577 	6.73284942954 	3884.85412085
and an 	577 	6.72580714692 	3880.79072377
you the 	576 	6.74529403459 	3885.28936392
this thing 	576 	6.83507391754 	3937.0025765
the net 	576 	6.7346177766 	3879.13983932
looks nice 	576 	6.71360124124 	3867.03431495
apps from 	576 	6.72932208903 	3876.08952328
internet browsing 	575 	6.74172260222 	3876.49049628
in fact 	575 	6.7651682208 	3889.97172696
buy phone 	575 	6.76152522952 	3887.87700697
work with 	574 	6.77249426089 	3887.41170575
very clear 	574 	6.74887826782 	3873.85612573
of internal 	574 	6.74887826782 	3873.85612573
multi touch 	574 	6.73816387961 	3867.70606689
its battery 	574 	6.7506752135 	3874.88757255
is nothing 	574 	6.74529403459 	3871.79877586
nokia has 	573 	6.77249426089 	3880.63921149
last for 	573 	6.77249426089 	3880.63921149
change the 	573 	6.80045507589 	3896.66075848
the delivery 	572 	6.78730934668 	3882.3409463
don want 	572 	6.77433418781 	3874.91915543
told me 	571 	6.86084343072 	3917.54159894
to ics 	571 	6.8389954912 	3905.06642547
think the 	571 	6.74529403459 	3851.56289375
so this 	571 	6.74172260222 	3849.52360587
interface br 	571 	6.73284942954 	3844.45702427
browsing is 	570 	6.72756307362 	3834.71095196
and at 	570 	6.75789546147 	3852.00041304
with any 	569 	6.74708454537 	3839.09110631
where you 	569 	6.77433418781 	3854.59615287
upgraded to 	569 	6.74350672402 	3837.05532597
better and 	569 	6.75789546147 	3845.24251758
are in 	569 	6.7506752135 	3841.13419648
and most 	569 	6.73638925625 	3833.00548681
wireless charging 	568 	6.7966814865 	3860.51508433
months now 	568 	6.72756307362 	3821.25582582
is extremely 	568 	6.78917676085 	3856.25240016
go and 	568 	6.7985665012 	3861.58577268
excellent camera 	568 	6.74172260222 	3829.29843806
me that 	567 	6.80045507589 	3855.85802803
the experience 	566 	6.74887826782 	3819.86509959
phone no 	566 	6.73816387961 	3813.80075586
for their 	566 	6.7506752135 	3820.88217084
ever had 	566 	6.73994165785 	3814.80697834
well with 	565 	6.75970869859 	3819.23541471
strong phone 	565 	6.73284942954 	3804.05992769
me this 	565 	6.74172260222 	3809.07327026
better to 	565 	6.752475394 	3815.14859761
better camera 	565 	6.75608550622 	3817.18831102
is enough 	564 	6.754278821 	3809.41325504
full keyboard 	564 	6.74708454537 	3805.35568359
features it 	564 	6.754278821 	3809.41325504
ever seen 	564 	6.75789546147 	3811.45304027
at it 	564 	6.75608550622 	3810.43222551
also it 	564 	6.76334506624 	3814.52661736
price br 	562 	6.82146826549 	3833.6651652
of htc 	562 	6.82340063324 	3834.75115588
have never 	562 	6.74708454537 	3791.8615145
carl zeiss 	562 	6.80045507589 	3821.85575265
are available 	562 	6.76699470532 	3803.05102439
800 mhz 	562 	6.77249426089 	3806.14177462
what the 	561 	6.78172793684 	3804.54937257
the basic 	561 	6.79292208358 	3810.82928889
