word 	tf_score 	idf_score
cons camera quality 	62 	8.92830878136 	553.555144444
cons internal memory 	71 	8.79477738873 	624.4291946
cons low internal 	50 	9.13961787502 	456.980893751
cons phone pros 	50 	9.13961787502 	456.980893751
controls voice mail 	188 	7.82969649269 	1471.98294063
cool intuvitive controls 	188 	7.82969649269 	1471.98294063
cool touch screen 	67 	8.85193580257 	593.079698772
core gb ram 	65 	8.88178876572 	577.316269772
core ghz processor 	97 	8.49673252924 	824.183055337
core ghz qualcomm 	112 	8.34405568903 	934.534237172
core ghz snapdragon 	158 	8.00253930553 	1264.40121027
core processor 1gb 	115 	8.31785331664 	956.553131414
core processor br 	132 	8.18109437952 	1079.9044581
core processor fast 	58 	8.99390606384 	521.646551703
core processor gb 	124 	8.33524505935 	1033.57038736
core processor hd 	63 	8.91256042439 	561.491306736
core processor makes 	55 	9.13961787502 	502.678983126
core processor phone 	53 	9.08245946118 	481.370351443
core quad core 	72 	8.7809840666 	632.230852795
corning gorilla glass 	418 	7.06017633334 	2951.15370734
cortex a5 processor 	115 	8.35294463645 	960.588633192
cortex a9 processor 	72 	8.7809840666 	632.230852795
cover screen guard 	65 	8.88178876572 	577.316269772
cream sandwich os 	117 	8.37096314195 	979.402687609
crystal clear display 	114 	8.36191330643 	953.258116934
crystal clear screen 	82 	8.65260289995 	709.513437796
crystal clear sound 	64 	8.89705623785 	569.411599222
day average use 	52 	9.10115159419 	473.259882898
day battery backup 	54 	9.06411032251 	489.461957416
day battery life 	73 	8.76737841454 	640.018624262
day br br 	57 	9.0110004972 	513.62702834
day day use 	78 	8.70199565528 	678.755661112
day heavy usage 	125 	8.2351616008 	1029.3952001
day heavy use 	59 	8.97709894552 	529.648837786
day moderate usage 	62 	8.92830878136 	553.555144444
day moderate use 	77 	8.71473468106 	671.034570441
day normal usage 	97 	8.48647602908 	823.18817482
day normal use 	69 	8.8229482657 	608.783430333
days br br 	68 	8.83733700315 	600.938916214
days moderate use 	99 	8.46627332176 	838.161058854
days normal usage 	71 	8.79477738873 	624.4291946
days using phone 	59 	8.97709894552 	529.648837786
decent battery backup 	55 	9.04609181701 	497.535049936
decent battery life 	534 	6.78917676085 	3625.42039029
decent camera br 	93 	8.52814872548 	793.117831469
decent camera good 	67 	8.85193580257 	593.079698772
dedicated camera button 	136 	8.15146258192 	1108.59891114
definitely recommend phone 	88 	8.58280713801 	755.287028145
design build quality 	73 	8.76737841454 	640.018624262
design easy use 	126 	8.22725642129 	1036.63430908
design light weight 	64 	8.89705623785 	569.411599222
design touch screen 	59 	8.97709894552 	529.648837786
device br br 	63 	8.91256042439 	561.491306736
did buy flipkart 	54 	9.06411032251 	489.461957416
did great job 	55 	9.04609181701 	497.535049936
did lot research 	84 	8.62879225126 	724.818549106
display amp touch 	336 	7.25136057739 	2436.457154
display battery life 	54 	9.06411032251 	489.461957416
display br fast 	52 	9.10115159419 	473.259882898
display br great 	56 	9.02839223991 	505.589965435
display crystal clear 	53 	9.08245946118 	481.370351443
display good battery 	72 	8.7809840666 	632.230852795
display good camera 	93 	8.52814872548 	793.117831469
display gorilla glass 	50 	9.13961787502 	456.980893751
display really good 	50 	9.13961787502 	456.980893751
display super amoled 	70 	8.80876363071 	616.613454149
display touch screen 	60 	8.96056964357 	537.634178614
does good job 	72 	8.8229482657 	635.25227513
does great job 	55 	9.06411032251 	498.526067738
doesn feel cheap 	50 	9.13961787502 	456.980893751
doesn feel like 	89 	8.59410669327 	764.875495701
don buy phone 	149 	8.10163020817 	1207.14290102
don know people 	76 	8.72763808589 	663.300494528
don like phone 	56 	9.02839223991 	505.589965435
don play games 	64 	8.89705623785 	569.411599222
don really care 	52 	9.10115159419 	473.259882898
don think twice 	76 	8.72763808589 	663.300494528
don use phone 	57 	9.0110004972 	513.62702834
don waste money 	84 	8.6406267089 	725.812643548
dont buy phone 	186 	7.87294647648 	1464.36804463
dont think just 	63 	8.91256042439 	561.491306736
dont waste money 	71 	8.8229482657 	626.429326865
dream come true 	63 	8.9443091227 	563.49147473
drive city lens 	55 	9.04609181701 	497.535049936
drive nokia maps 	135 	8.15878862201 	1101.43646397
dual core 1ghz 	61 	8.97709894552 	547.603035677
dual core br 	97 	8.48647602908 	823.18817482
dual core cpu 	112 	8.38009562552 	938.570710058
dual core gb 	50 	9.13961787502 	456.980893751
dual core ghz 	367 	7.19651277689 	2641.12018912
dual core phone 	73 	8.83733700315 	645.12560123
dual core processor 	1929 	5.55937226191 	10724.0290932
dual core processors 	68 	8.88178876572 	603.961636069
dual core quad 	50 	9.13961787502 	456.980893751
dual core qualcomm 	58 	8.99390606384 	521.646551703
dual core snapdragon 	99 	8.50709531628 	842.202436312
dual led flash 	205 	7.74356733896 	1587.43130449
dual sim 3g 	54 	9.06411032251 	489.461957416
dual sim active 	125 	8.44647069446 	1055.80883681
dual sim android 	165 	8.0215875005 	1323.56193758
dual sim capability 	54 	9.06411032251 	489.461957416
dual sim dual 	130 	8.2351616008 	1070.5710081
dual sim facility 	60 	8.96056964357 	537.634178614
dual sim feature 	166 	7.98384717251 	1325.31863064
dual sim functionality 	66 	8.86675088836 	585.205558631
dual sim good 	51 	9.12019978917 	465.130189247
dual sim gsm 	93 	8.56058400123 	796.134312114
dual sim mobile 	75 	8.74071016746 	655.55326256
dual sim option 	67 	8.91256042439 	597.141548434
dual sim phone 	577 	6.81569346599 	3932.65512988
dual sim phones 	72 	8.88178876572 	639.488791132
dual sim smart 	67 	8.91256042439 	597.141548434
dual sim smartphone 	51 	9.12019978917 	465.130189247
dual sim standby 	58 	9.02839223991 	523.646749915
dual sim support 	52 	9.12019978917 	474.250389037
dual sim works 	55 	9.04609181701 	497.535049936
ease use br 	165 	7.95945571939 	1313.3101937
ease use great 	54 	9.06411032251 	489.461957416
easily lasts day 	105 	8.41748315759 	883.835731547
easy battery saver 	52 	9.10115159419 	473.259882898
easy learn use 	91 	8.56058400123 	779.013144112
easy read screen 	57 	9.0110004972 	513.62702834
easy set use 	60 	8.96056964357 	537.634178614
easy use battery 	53 	9.08245946118 	481.370351443
easy use br 	427 	7.01935433882 	2997.26430268
easy use easy 	96 	8.49673252924 	815.686322807
easy use fast 	107 	8.38931228062 	897.656414027
easy use features 	62 	8.92830878136 	553.555144444
easy use fun 	56 	9.02839223991 	505.589965435
easy use good 	149 	8.06080821365 	1201.06042383
easy use great 	326 	7.28148333685 	2373.76356781
easy use interface 	194 	7.79844394918 	1512.89812614
easy use intuitive 	57 	9.0110004972 	513.62702834
easy use keyboard 	168 	7.94154479282 	1334.17952519
easy use lots 	81 	8.66472426048 	701.842665099
easy use love 	80 	8.67699435307 	694.159548246
easy use navigate 	67 	8.85193580257 	593.079698772
easy use nice 	57 	9.0110004972 	513.62702834
easy use phone 	97 	8.48647602908 	823.18817482
easy use screen 	63 	8.91256042439 	561.491306736
easy use stable 	88 	8.58280713801 	755.287028145
easy use touch 	90 	8.56058400123 	770.452560111
end games like 	62 	8.92830878136 	553.555144444
end smart phone 	55 	9.13961787502 	502.678983126
entry level android 	232 	7.64649349027 	1773.98648974
entry level phone 	142 	8.16616872931 	1159.59595956
entry level smartphone 	91 	8.59410669327 	782.063709087
equally important provide 	60 	9.06411032251 	543.846619351
especially low light 	67 	8.85193580257 	593.079698772
excellent battery life 	310 	7.33810223085 	2274.81169156
excellent build quality 	128 	8.2351616008 	1054.1006849
excellent camera br 	54 	9.06411032251 	489.461957416
excellent camera quality 	50 	9.13961787502 	456.980893751
excellent phone price 	51 	9.12019978917 	465.130189247
excellent screen br 	83 	8.6406267089 	717.172016839
excellent screen good 	52 	9.10115159419 	473.259882898
excellent screen resolution 	67 	8.85193580257 	593.079698772
excellent service flipkart 	68 	8.83733700315 	600.938916214
excellent sound quality 	137 	8.14418982259 	1115.75400569
excellent touch screen 	73 	8.76737841454 	640.018624262
excellent voice quality 	72 	8.7809840666 	632.230852795
expandable memory br 	73 	8.76737841454 	640.018624262
expandable storage capacity 	96 	8.58280713801 	823.949485249
expanded 32 gb 	76 	8.72763808589 	663.300494528
experience br br 	78 	8.72763808589 	680.7557707
explorer 10 bing 	78 	8.70199565528 	678.755661112
external memory card 	119 	8.31785331664 	989.82454468
external sd card 	226 	7.76317581035 	1754.47773314
extremely user friendly 	62 	8.92830878136 	553.555144444
f2 aperture carl 	133 	8.1736037078 	1087.08929314
facebook linkedin twitter 	55 	9.04609181701 	497.535049936
facebook twitter linkedin 	117 	8.38009562552 	980.471188186
facing camera br 	116 	8.34405568903 	967.910459928
facing camera video 	65 	8.88178876572 	577.316269772
far best phone 	164 	7.97769330694 	1308.34170234
far better samsung 	112 	8.35294463645 	935.529799283
far far better 	129 	8.20390905729 	1058.30426839
fast battery life 	54 	9.06411032251 	489.461957416
fast br br 	70 	8.8229482657 	617.606378599
fast br good 	80 	8.67699435307 	694.159548246
fast br great 	105 	8.40800441363 	882.840463432
fast camera br 	80 	8.67699435307 	694.159548246
fast dual core 	98 	8.47632365761 	830.679718446
fast easy use 	212 	7.71015134204 	1634.55208451
fast fast fast 	137 	8.14418982259 	1115.75400569
fast great camera 	51 	9.12019978917 	465.130189247
fast great screen 	66 	8.86675088836 	585.205558631
fast internet br 	52 	9.10115159419 	473.259882898
fast internet browsing 	61 	8.9443091227 	545.602856485
fast internet great 	53 	9.08245946118 	481.370351443
fast processor br 	259 	7.51848392283 	1947.28733601
fast processor good 	72 	8.7809840666 	632.230852795
fast processor great 	54 	9.06411032251 	489.461957416
fast web browsing 	171 	7.92394903093 	1354.99528429
fast wi fi 	53 	9.08245946118 	481.370351443
feature rich phone 	57 	9.0110004972 	513.62702834
features br br 	154 	8.15146258192 	1255.32523762
features easy use 	92 	8.53884401459 	785.573649343
features high end 	87 	8.59410669327 	747.687282314
features like bluetooth 	69 	8.8229482657 	608.783430333
features like smart 	84 	8.68941687307 	729.911017338
features low price 	78 	8.71473468106 	679.749305122
features price range 	50 	9.13961787502 	456.980893751
feels good hand 	316 	7.31570129416 	2311.76160895
feels good hold 	56 	9.02839223991 	505.589965435
feels great hand 	251 	7.54201442024 	1893.04561948
feels solid hand 	73 	8.76737841454 	640.018624262
finger print magnet 	60 	8.96056964357 	537.634178614
fits perfectly hand 	52 	9.10115159419 	473.259882898
fixed focus camera 	59 	9.12019978917 	538.091787561
flipkart br br 	90 	8.57163383742 	771.447045367
flipkart delivered product 	75 	8.74071016746 	655.55326256
flipkart excellent service 	60 	8.96056964357 	537.634178614
flipkart fast delivery 	70 	8.80876363071 	616.613454149
flipkart got days 	57 	9.0110004972 	513.62702834
flipkart got phone 	61 	8.9443091227 	545.602856485
flipkart great service 	54 	9.06411032251 	489.461957416
flipkart prompt delivery 	53 	9.08245946118 	481.370351443
flipkart service awesome 	50 	9.13961787502 	456.980893751
flipkart service excellent 	54 	9.06411032251 	489.461957416
flipkart service good 	71 	8.79477738873 	624.4291946
fm radio br 	52 	9.10115159419 	473.259882898
form factor br 	119 	8.28395176496 	985.790260031
form factor great 	68 	8.83733700315 	600.938916214
free apps br 	53 	9.08245946118 	481.370351443
fun easy use 	76 	8.72763808589 	663.300494528
galaxy ace duos 	55 	9.10115159419 	500.563337681
galaxy ace plus 	75 	8.8229482657 	661.721119927
galaxy duos s7562 	80 	8.92830878136 	714.264702508
galaxy grand duos 	171 	7.95344969533 	1360.0398979
galaxy grand quattro 	55 	9.08245946118 	499.535270365
galaxy note ii 	220 	7.95945571939 	1751.08025827
galaxy s3 best 	60 	8.96056964357 	537.634178614
galaxy s3 htc 	59 	9.06411032251 	534.782509028
games like angry 	151 	8.0475629869 	1215.18201102
games like asphalt 	67 	8.85193580257 	593.079698772
games like nfs 	58 	8.99390606384 	521.646551703
games like subway 	74 	8.75395539421 	647.792699172
games like temple 	431 	7.00765829906 	3020.30072689
games run smoothly 	75 	8.74071016746 	655.55326256
games temple run 	88 	8.58280713801 	755.287028145
games watching videos 	52 	9.12019978917 	474.250389037
gb internal memory 	600 	6.70154252492 	4020.92551495
gb internal storage 	144 	8.12268361737 	1169.6664409
gb memory card 	211 	7.72910925578 	1630.84205297
gb micro sd 	87 	8.61709621149 	749.6873704
gb microsd card 	141 	8.11561645015 	1144.30191947
gb ram makes 	59 	8.97709894552 	529.648837786
gb sd card 	72 	8.7809840666 	632.230852795
gb user available 	65 	8.9443091227 	581.380092976
gb using microsd 	64 	8.89705623785 	569.411599222
ghz cortex a5 	95 	8.50709531628 	808.174055046
ghz dual core 	761 	6.48251703021 	4933.19545999
ghz processor gb 	54 	9.06411032251 	489.461957416
ghz quad core 	318 	7.36101649037 	2340.80324394
ghz qualcomm snapdragon 	141 	8.11561645015 	1144.30191947
ghz snapdragon processor 	141 	8.11561645015 	1144.30191947
going buy phone 	65 	8.88178876572 	577.316269772
good android phone 	192 	7.82969649269 	1503.3017266
good audio quality 	87 	8.61709621149 	749.6873704
good battery backup 	521 	6.81953962458 	3552.98014441
good battery good 	57 	9.0110004972 	513.62702834
good battery life 	1617 	5.68621258468 	9194.60574943
good br br 	271 	7.54599056861 	2044.96344409
good budget phone 	90 	8.57163383742 	771.447045367
good build quality 	346 	7.23663277068 	2503.87493866
good built quality 	59 	8.97709894552 	529.648837786
good buy price 	107 	8.38931228062 	897.656414027
good camera br 	224 	7.65534310554 	1714.79685564
good camera flash 	71 	8.79477738873 	624.4291946
good camera good 	242 	7.58250578159 	1834.96639914
good camera great 	74 	8.75395539421 	647.792699172
good camera quality 	255 	7.53017996259 	1920.19589046
good camera video 	106 	8.39861467328 	890.253155368
good day light 	75 	8.74071016746 	655.55326256
good display good 	78 	8.70199565528 	678.755661112
good dual core 	59 	8.97709894552 	529.648837786
good dual sim 	125 	8.24312977044 	1030.39122131
good easy use 	91 	8.5496549307 	778.018598693
good entry level 	92 	8.58280713801 	789.618256697
good features like 	61 	8.97709894552 	547.603035677
good internal memory 	131 	8.18864158516 	1072.71204766
good internet speed 	61 	8.9443091227 	545.602856485
good looking phone 	164 	7.96549803385 	1306.34167755
good low light 	111 	8.35294463645 	927.176854646
good mp camera 	63 	8.91256042439 	561.491306736
good music player 	118 	8.29232001464 	978.493761727
good music quality 	101 	8.44647069446 	853.093540141
good phone android 	52 	9.10115159419 	473.259882898
good phone better 	56 	9.02839223991 	505.589965435
good phone br 	51 	9.12019978917 	465.130189247
good phone buy 	91 	8.5496549307 	778.018598693
good phone good 	175 	7.98384717251 	1397.17325519
good phone great 	74 	8.75395539421 	647.792699172
good phone just 	77 	8.71473468106 	671.034570441
good phone like 	51 	9.12019978917 	465.130189247
good phone looks 	51 	9.12019978917 	465.130189247
good phone price 	321 	7.2968919622 	2342.30231987
good phone quality 	69 	8.8229482657 	608.783430333
good picture quality 	122 	8.25925915237 	1007.62961659
good price range 	96 	8.50709531628 	816.681150363
good processing speed 	65 	8.88178876572 	577.316269772
good quality br 	156 	8.0151977024 	1250.37084157
good quality camera 	105 	8.40800441363 	882.840463432
good quality good 	79 	8.68941687307 	686.463932973
good quality sound 	51 	9.12019978917 	465.130189247
good responsive touch 	57 	9.0110004972 	513.62702834
good screen good 	69 	8.8229482657 	608.783430333
good screen quality 	59 	8.97709894552 	529.648837786
good screen resolution 	175 	7.90095951271 	1382.66791472
good screen size 	153 	8.03449090533 	1229.27710852
good service flipkart 	81 	8.66472426048 	701.842665099
good smart phone 	148 	8.0674972018 	1193.98958587
good sound quality 	591 	6.68793687286 	3952.57069186
good thing phone 	64 	8.89705623785 	569.411599222
good things phone 	72 	8.85193580257 	637.339377785
good touch good 	71 	8.79477738873 	624.4291946
good touch response 	98 	8.47632365761 	830.679718446
good touch screen 	314 	7.31887086892 	2298.12545284
good touch sensitivity 	57 	9.0110004972 	513.62702834
good user interface 	103 	8.42705260861 	867.986418686
good value money 	317 	7.30939212497 	2317.07730361
good video quality 	74 	8.75395539421 	647.792699172
good video recording 	62 	8.92830878136 	553.555144444
good viewing angles 	70 	8.80876363071 	616.613454149
good voice clarity 	58 	8.99390606384 	521.646551703
good voice quality 	93 	8.52814872548 	793.117831469
good web browser 	54 	9.06411032251 	489.461957416
good web browsing 	61 	8.9443091227 	545.602856485
good wi fi 	62 	8.92830878136 	553.555144444
google maps br 	58 	8.99390606384 	521.646551703
google maps navigation 	97 	8.48647602908 	823.18817482
google play store 	249 	7.5701852972 	1884.976139
gorgeous screen br 	60 	8.96056964357 	537.634178614
gorilla glass br 	59 	8.97709894552 	529.648837786
gorilla glass display 	81 	8.66472426048 	701.842665099
gorilla glass protection 	100 	8.50709531628 	850.709531628
gorilla glass screen 	88 	8.62879225126 	759.333718111
gorilla glass technology 	52 	9.10115159419 	473.259882898
got delivered days 	93 	8.52814872548 	793.117831469
got nokia lumia 	81 	8.66472426048 	701.842665099
got phone day 	51 	9.12019978917 	465.130189247
got phone days 	212 	7.71015134204 	1634.55208451
got phone delivered 	66 	8.86675088836 	585.205558631
got phone flipkart 	78 	8.70199565528 	678.755661112
got phone just 	59 	8.97709894552 	529.648837786
got phone month 	50 	9.13961787502 	456.980893751
got phone today 	71 	8.79477738873 	624.4291946
got phone week 	54 	9.06411032251 	489.461957416
got phone yesterday 	80 	8.67699435307 	694.159548246
got samsung galaxy 	66 	8.89705623785 	587.205711698
gps google maps 	69 	8.8229482657 	608.783430333
gps wi fi 	86 	8.60553538909 	740.076043462
gps works great 	53 	9.08245946118 	481.370351443
gpu gb ram 	132 	8.18109437952 	1079.9044581
graphic intensive games 	52 	9.10115159419 	473.259882898
graphics chip gb 	64 	8.89705623785 	569.411599222
great battery backup 	78 	8.70199565528 	678.755661112
great battery life 	1068 	6.09696459672 	6511.5581893
great br br 	98 	8.49673252924 	832.679787866
great build quality 	194 	7.79844394918 	1512.89812614
great buy price 	52 	9.10115159419 	473.259882898
great camera br 	211 	7.71485723307 	1627.83487618
great camera flash 	54 	9.06411032251 	489.461957416
great camera good 	74 	8.75395539421 	647.792699172
great camera great 	82 	8.65260289995 	709.513437796
great camera quality 	102 	8.43671451952 	860.544880991
great camera video 	107 	8.38931228062 	897.656414027
great display br 	78 	8.70199565528 	678.755661112
great display good 	57 	9.0110004972 	513.62702834
great easy use 	102 	8.43671451952 	860.544880991
great feature set 	56 	9.02839223991 	505.589965435
great features great 	60 	8.96056964357 	537.634178614
great features like 	64 	8.89705623785 	569.411599222
great form factor 	91 	8.5496549307 	778.018598693
great free apps 	60 	8.96056964357 	537.634178614
great keyboard br 	106 	8.39861467328 	890.253155368
great keyboard intuitive 	88 	8.58280713801 	755.287028145
great looking phone 	94 	8.51756661615 	800.651261918
great looking screen 	50 	9.13961787502 	456.980893751
great low light 	55 	9.04609181701 	497.535049936
great music player 	84 	8.62879225126 	724.818549106
great phone best 	51 	9.12019978917 	465.130189247
great phone camera 	51 	9.12019978917 	465.130189247
great phone easy 	107 	8.38931228062 	897.656414027
great phone fast 	62 	8.92830878136 	553.555144444
great phone good 	93 	8.52814872548 	793.117831469
great phone great 	184 	7.86195735491 	1446.6001533
great phone just 	52 	9.10115159419 	473.259882898
great phone love 	102 	8.43671451952 	860.544880991
great phone price 	221 	7.66876612587 	1694.79731382
great phone quality 	62 	8.92830878136 	553.555144444
great phone reception 	64 	8.89705623785 	569.411599222
great picture quality 	100 	8.45632299091 	845.632299091
great quality br 	129 	8.20390905729 	1058.30426839
great screen br 	272 	7.46197171256 	2029.65630582
great screen fast 	91 	8.5496549307 	778.018598693
great screen good 	93 	8.52814872548 	793.117831469
great screen great 	123 	8.25116194214 	1014.89291888
great screen quality 	54 	9.06411032251 	489.461957416
great screen resolution 	155 	8.0215875005 	1243.34606258
great screen size 	96 	8.49673252924 	815.686322807
great service flipkart 	118 	8.29232001464 	978.493761727
great smart phone 	75 	8.74071016746 	655.55326256
great sound quality 	292 	7.39127089873 	2158.25110243
great speaker phone 	72 	8.7809840666 	632.230852795
great touch screen 	211 	7.71485723307 	1627.83487618
great user interface 	138 	8.13696957462 	1122.9018013
great value money 	213 	7.71485723307 	1643.26459064
great voice quality 	80 	8.67699435307 	694.159548246
great web browser 	130 	8.19624618455 	1065.51200399
great web browsing 	98 	8.47632365761 	830.679718446
guys bought phone 	73 	8.76737841454 	640.018624262
hard earned money 	185 	7.86743682067 	1455.47581182
hd 1080p quality 	82 	8.65260289995 	709.513437796
hd games like 	57 	9.0110004972 	513.62702834
hd recording hd 	63 	8.91256042439 	561.491306736
hd super amoled 	140 	8.18864158516 	1146.40982192
hd video br 	74 	8.75395539421 	647.792699172
hd video camera 	63 	8.91256042439 	561.491306736
hd video playback 	130 	8.20390905729 	1066.50817745
hd video recording 	384 	7.15794050211 	2748.64915281
headphone jack br 	54 	9.06411032251 	489.461957416
heavy games like 	66 	8.86675088836 	585.205558631
hi bought phone 	75 	8.74071016746 	655.55326256
hi guys bought 	51 	9.12019978917 	465.130189247
hi using phone 	52 	9.10115159419 	473.259882898
high end android 	84 	8.67699435307 	728.867525658
high end device 	50 	9.13961787502 	456.980893751
high end features 	81 	8.66472426048 	701.842665099
high end games 	301 	7.37771136894 	2220.69112205
high end mobiles 	50 	9.13961787502 	456.980893751
high end phone 	234 	7.64649349027 	1789.27947672
high end phones 	219 	7.71485723307 	1689.55373404
high end smartphone 	53 	9.08245946118 	481.370351443
high graphics games 	57 	9.0110004972 	513.62702834
high quality camera 	65 	8.88178876572 	577.316269772
high res screen 	57 	9.08245946118 	517.700189287
high resolution screen 	143 	8.10163020817 	1158.53311977
high speed internet 	50 	9.13961787502 	456.980893751
highly recommend phone 	206 	7.73872471448 	1594.17729118
hope review helpful 	52 	9.10115159419 	473.259882898
hours talk time 	93 	8.62879225126 	802.477679367
href http www 	110 	8.36191330643 	919.810463708
htc desire hd 	71 	8.8229482657 	626.429326865
htc evo 4g 	118 	8.51756661615 	1005.07286071
htc sense br 	116 	8.30926957295 	963.875270462
htc sense interface 	57 	9.0110004972 	513.62702834
htc sense ui 	246 	7.58250578159 	1865.29642227
htc sony xperia 	83 	8.6406267089 	717.172016839
http reviews cnet 	62 	8.97709894552 	556.580134623
http www cnet 	111 	8.35294463645 	927.176854646
huge screen br 	52 	9.10115159419 	473.259882898
ice cream sandwich 	938 	6.27350309477 	5884.5459029
ics dual sim 	53 	9.08245946118 	481.370351443
important provide facts 	60 	9.06411032251 	543.846619351
improved battery life 	74 	8.75395539421 	647.792699172
inch amoled touchscreen 	88 	8.58280713801 	755.287028145
inch capacitive touchscreen 	78 	8.75395539421 	682.808520748
inch large amoled 	55 	9.04609181701 	497.535049936
inch lcd touchscreen 	84 	8.62879225126 	724.818549106
inch super amoled 	130 	8.19624618455 	1065.51200399
inch tft capacitive 	70 	8.80876363071 	616.613454149
inch touch screen 	100 	8.45632299091 	845.632299091
install apps sd 	73 	8.7809840666 	641.011836862
interface amp layouts 	336 	7.25136057739 	2436.457154
interface easy use 	102 	8.43671451952 	860.544880991
internal memory 16gb 	54 	9.08245946118 	490.452810904
internal memory 2gb 	73 	8.79477738873 	642.018749377
internal memory 4gb 	127 	8.21941324383 	1043.86548197
internal memory 8gb 	65 	8.88178876572 	577.316269772
internal memory apps 	84 	8.66472426048 	727.836837881
internal memory br 	150 	8.08101092097 	1212.15163815
internal memory gb 	301 	7.37435002124 	2219.67935639
internal memory good 	68 	8.83733700315 	600.938916214
internal memory install 	57 	9.0110004972 	513.62702834
internal memory just 	81 	8.66472426048 	701.842665099
internal memory low 	244 	7.5701852972 	1847.12521252
internal memory phone 	108 	8.41748315759 	909.08818102
internal memory problem 	62 	9.06411032251 	561.974839996
internal memory ram 	80 	8.68941687307 	695.153349846
internal memory really 	51 	9.12019978917 	465.130189247
internal memory sd 	53 	9.13961787502 	484.399747376
internal sd card 	69 	9.10115159419 	627.979459999
internet browser ipod 	336 	7.25136057739 	2436.457154
internet explorer 10 	134 	8.16616872931 	1094.26660973
internet wi fi 	50 	9.13961787502 	456.980893751
intuitive design easy 	88 	8.58280713801 	755.287028145
intuvitive controls voice 	188 	7.82969649269 	1471.98294063
iphone easy use 	53 	9.08245946118 	481.370351443
iphone samsung galaxy 	67 	8.88178876572 	595.079847303
jelly bean box 	52 	9.10115159419 	473.259882898
jelly bean os 	168 	7.95945571939 	1337.18856086
jelly bean update 	373 	7.26932513237 	2711.45827437
just awesome phone 	81 	8.66472426048 	701.842665099
just bought phone 	161 	7.98384717251 	1285.39939477
just got phone 	116 	8.30926957295 	963.875270462
just great phone 	64 	8.89705623785 	569.411599222
just love phone 	144 	8.09470976533 	1165.63820621
just make sure 	80 	8.67699435307 	694.159548246
just right size 	138 	8.13696957462 	1122.9018013
keyboard battery life 	70 	8.80876363071 	616.613454149
keyboard br great 	62 	8.92830878136 	553.555144444
keyboard easy use 	183 	7.85650775014 	1437.74091828
keyboard intuitive design 	88 	8.58280713801 	755.287028145
keyboard touch screen 	149 	8.06080821365 	1201.06042383
krait mobile processor 	101 	8.44647069446 	853.093540141
large beautiful screen 	82 	8.65260289995 	709.513437796
large bright screen 	52 	9.10115159419 	473.259882898
large screen br 	264 	7.49171368176 	1977.81241198
large screen easy 	59 	8.97709894552 	529.648837786
large screen good 	81 	8.66472426048 	701.842665099
large screen great 	125 	8.2351616008 	1029.3952001
large screen size 	55 	9.04609181701 	497.535049936
large touch screen 	75 	8.75395539421 	656.546654566
lasts day moderate 	60 	8.96056964357 	537.634178614
latest android os 	70 	8.86675088836 	620.672562185
latest android version 	184 	7.89529377517 	1452.73405463
latest version android 	143 	8.15146258192 	1165.65914921
lava iris 501 	80 	8.9443091227 	715.544729816
layouts sensors light 	336 	7.25136057739 	2436.457154
lcd capacitive touchscreen 	51 	9.12019978917 	465.130189247
lcd touchscreen display 	80 	8.67699435307 	694.159548246
led flash br 	91 	8.5496549307 	778.018598693
led flash camera 	71 	8.79477738873 	624.4291946
lens pureview camera 	61 	8.9443091227 	545.602856485
let personality shine 	60 	9.06411032251 	543.846619351
level android phone 	110 	8.41748315759 	925.923147335
lg optimus 4x 	86 	8.76737841454 	753.994543651
lg optimus l9 	127 	8.66472426048 	1100.41998108
li ion battery 	52 	9.12019978917 	474.250389037
life battery life 	67 	9.06411032251 	607.295391608
life better expected 	50 	9.13961787502 	456.980893751
life br br 	60 	8.96056964357 	537.634178614
life br great 	56 	9.02839223991 	505.589965435
life pretty good 	96 	8.49673252924 	815.686322807
light orientation internet 	336 	7.25136057739 	2436.457154
light weight br 	118 	8.29232001464 	978.493761727
light weight good 	77 	8.71473468106 	671.034570441
light weight great 	86 	8.60553538909 	740.076043462
light weight phone 	61 	8.9443091227 	545.602856485
light years ahead 	55 	9.13961787502 	502.678983126
like android phone 	59 	8.97709894552 	529.648837786
like android phones 	60 	8.96056964357 	537.634178614
like angry birds 	153 	8.03449090533 	1229.27710852
like br br 	59 	8.99390606384 	530.640457767
like dual sim 	50 	9.13961787502 	456.980893751
like facebook twitter 	76 	8.72763808589 	663.300494528
like galaxy note 	52 	9.10115159419 	473.259882898
like galaxy s3 	58 	8.99390606384 	521.646551703
like high end 	54 	9.06411032251 	489.461957416
like nokia drive 	101 	8.44647069446 	853.093540141
like samsung galaxy 	128 	8.21163110339 	1051.08878123
like smart stay 	59 	9.0110004972 	531.649029335
like temple run 	498 	6.87499937995 	3423.74969122
like thank flipkart 	56 	9.02839223991 	505.589965435
like touch screen 	105 	8.40800441363 	882.840463432
like word excel 	66 	8.86675088836 	585.205558631
little bit low 	54 	9.06411032251 	489.461957416
little getting used 	51 	9.12019978917 	465.130189247
long battery life 	526 	6.81377591986 	3584.04613385
long lasting battery 	111 	8.36191330643 	928.172377014
longer battery life 	160 	7.99626969251 	1279.4031508
look feel phone 	91 	8.5496549307 	778.018598693
looking android phone 	61 	8.9443091227 	545.602856485
looking dual sim 	53 	9.08245946118 	481.370351443
looking smart phone 	65 	8.88178876572 	577.316269772
looks cool intuvitive 	188 	7.82969649269 	1471.98294063
